post,tema,topic
 onima ucili nemacki osnovnoj im ostalo negde glavi grade recenice gramatike im potrebni casovi uz adekvatnu literaturu savladaju osnovni nivo poznavanja jezika fersten,tehnologija,NA
ma naserem ti puna usta naburim petom zavrtim,tehnologija,NA
breeeeee vvux,tehnologija,NA
pusi turcine,tehnologija,NA
ti smokljane dal umes napises jedno lepo slovo slepce retardirani jebali bergas ejdus gomili mrs mamu ti ,tehnologija,NA
idi botuj seljaku,tehnologija,NA
pocinjem ucim javu,tehnologija,NA
oplako melkor translate bukvalno ti d kakvim ljudima radio ti traže časove ujutro niko normalan radi cimanje principu gledaš nadješ nove studente stalno niko ostati uči jezik tobom zauvek idealno rešenje nadješ pristojnu školu obavezuje normama radnim vremenom studente pored pravu svakoga ni it medicina automehaničarski zanatbilo zajebi doprinose vreme stignemo penzije životni vek godine,tehnologija,NA
e rešiš radiš redu ispeglaš akcenat zvučiš moraš učiš srpsku guliju šaku riže sat net nemce dance japancečitav svet uči engleski naprosto neophodan a mrzelo cimaju osnovnoj srednjoj drugi jezik takodje ćeš naći klijentelu problema napraviš yt kanal nekoliko klipova praviš pametan elokventan nadješ način besplatno reklamiraš drugim zemljama ja lično verujem plaća učio pošto imamo yt objašnjeno sažvakano potrudiš al vole ljudi svidja napravio čovek nekoliko stvarno uspeli ,tehnologija,NA
sevastinjo ti zaškripi nemačkog baci pogled principu ispiranje mozga stalno vrti fond reči zadovoljavajuć koncept dosta dobar a ni fali ,tehnologija,NA
uzmi dahamelke,tehnologija,NA
 voleo tecno govorim nemacki zajebavao ljude ,tehnologija,NA
oberkommand danke ich habe mit melkijades mutter zu motel gegangen,tehnologija,NA
prcen zie bitte,tehnologija,NA
melkijades mutter hast gesagt zu mich mein zeit hast preis und ich fragte wie viel und sie gesagt funf euro,tehnologija,NA
ja lično verujem plaća učio pošto imamo yt objašnjeno sažvakano ja licno brzo ucim pod uslovom uzivo objasnjava postavljam podpitanja jasno plus nekog apsolutno pocetnik nekoj oblasti najlakse odredi pocne ucine esenciju,tehnologija,NA
 informacijama gambi živ ,tehnologija,NA
zavisi ti objašnjava generalno ti najbolji kanali podkasti najgledaniji ti principu ispadnu prvi stvarno učiš sviraš recimo gitaru jezik yt ti sasvim dovoljan komplikovanije stvari naravno idu svejedno tada velike pomoći,tehnologija,NA
 dalje stvari realno platiti nekome nauci ici faksu skolu internet zaista doneo takvu pozitivnu revoluciju polju edukacije ce tradicionalne obrazovne strukture morati uskoro tome prilagode postanu suvisne besmislene,tehnologija,NA
 internet zaista doneo takvu pozitivnu revoluciju polju edukacije tacno uzmimo primer ekonomske tehnicare razbijaju mikrobiologiju virusologiju ,tehnologija,NA
teologiju filosofiju psihologiju,tehnologija,NA
 internet zaista doneo takvu pozitivnu revoluciju polju edukacije tacno uzmimo primer ekonomske tehnicare razbijaju mikrobiologiju virusologiju bonbas dovoljno nacitan dovoljno video sveta averidz dusi internet jeste doneo revoluciju edukaciji aj pricamo tome dohvatis nadjes tutorijal mesec dana uz vezbu dodjes nivoa amatera radi internet bukvalno uveo revoluciju nauci nacin brzina kojom dolazis informacije ti potrebna nezamisliva kog tim tim morao narucuje knjigu ceka mesec dana stigne dana trazi mu vidi uopste hteo zavrsis cirka min jedi ,tehnologija,NA
 budale koriste internet znaci kaze sevast tacno,tehnologija,NA
internet jeste doneo revoluciju edukaciji aj pricamo tome dohvatis nadjes tutorijal mesec dana uz vezbu dodjes nivoa amatera radi internet bukvalno uveo revoluciju nauci nacin brzina kojom dolazis informacije ti potrebna nezamisliva kog tim tim morao narucuje knjigu ceka mesec dana stigne dana trazi mu vidi uopste hteo zavrsis cirka min korisnika interneta macke meme jebanje pornici sexexe oce potruju vakcinama facebook livescore zadruga farma smesno,tehnologija,NA
 fora penzioneri krenu pricu vreme slicna sranja a generalno prosecan inzinjer stavec gugl vrhunskih inzinjera po efikasnosti,tehnologija,NA
 bombas resenje zabrani unazadimo ovih menjaju svet pera kaci slike zadruge a ti kacis mimove zvezdu,tehnologija,NA
internet kurcina apsolutno sustinski vazno zivot dostupno internetu programiranje industrija zabave usluzni servisi velikim korporacijama sluzbi njihovog profita vazno zdravstveni obrazovni slican softver svakako dostupan internetu a ce ti jeste leci ljude gaji hranu retko retko doprinosi drustvenoj svesti sarlatanizam klasican reko stotinu iznajmim majku vam glumite serem,tehnologija,NA
 vazno zdravstveni obrazovni slican softver svakako dostupan internetu objasni detaljnije pls,tehnologija,NA
 glupo reci softver samim tim programerinje korisno doprinelo naravno jeste veze prosecnim korsinikom interneta kazem,tehnologija,NA
 ti kazes internet kurcina nicemu sluzi teska glupost veze prosecnim kosrisnikom a bogami ni recenicom krenula cela prica,tehnologija,NA
 internetu nadjes potpuno besplatno sasvim upotrebljiv dobar materijal ucenje cega platis dobijes konkretno dobar cinjenica ce skolski sistemi morati pozabave ovim moraju prilagodjavaju,tehnologija,NA
cepaju kompleksi narcisoidni poremecaj niko pomenuo prodavaca kafe top top zanimanje mu stvara veliku nelagodu nekako ispolji frustracijupa valja internet sranjepa citira domace filmove lokalni kafandzija ratni profiter govori glumcu iznajmi glume sere tosujeta uglavnom,tehnologija,NA
dobar deo vestina naucis teksta vredi ni pricati internet bolji biblioteke ostatak manuelne vestine potreban ti video skrati opis onoga radis jutub poprilicno ulazi pricu ti skola iskusniji strukturu cega pocnes sledece pogubis internetu jebes skola natera onog nece nauci stvarno hoce skola mu kurcu vredi dovoljna knjiga internet naci ce nacina,tehnologija,NA
 glupo reci softver samim tim programerinje korisno doprinelo naravno jeste veze prosecnim korsinikom interneta kazem veze prosecnim korisnikom al poenta dostupno dosta kvalitetnog jebiga bar ljudi iskoriste smislene svrhe internet orudje sluzi gubljenje vremena sredstvo prevare mesto okupljanja raznorazne manijake potencijal izvuce milione ljudi siromastva gomila kvalitetnog sadrzaja besplatna a placa uglavnom iznosu nekoliko desetina stotina dolara dalje manje tradicionalnog skolovanja,tehnologija,NA
nmg ni nabrojim broj majstorija stolarije varenja popravljanja kojecega naucio radim uz jutjub klipove pokazuju radibukvalno izucis zanata meseci budes solidno dobar tome vidis tacno alat ti de a net sluzi vice dzvedza dzevdza on bukvalno mrzi,tehnologija,NA
odlicna tema nekoliko zakljucaka programeri glupi internet melk radi svoj gazda,tehnologija,NA
case systemoutprintunesite broj clana clbroj integerparseintscnextline pozicija clanskiindexofclbroj if pozicija systemoutprintf d n clanskigetpozicija imenagetpozicija prezimenagetpozicija break case systemoutprintunesite ime knjige string imeknjige scnextline systemoutprintunesite autora string imeautora scnextline systemoutprintunesite sifru knjige int novasifra integerparseintscnextline autoriaddimeautora nasloviaddimeknjige sifreaddnovasifra systemoutprintuspesno ste dodali knjigu break navucen programiranje ,tehnologija,NA
 l poente uopšte počinjati učiti ,tehnologija,NA
 instagram stranicom ,tehnologija,NA
aj najpribliznija tema procitao prvi komentar moram gledam sliku siguran indijac prvo otud dovoljno znanja usere a ispravi a drugo cekam batasaleta trigeruje reci ce vam,tehnologija,NA
ovih pezosovih postova prethodne strane iskidali,tehnologija,NA
 dodje nekim kodom smaram ovdje cu,tehnologija,NA
de ošini asembliju jovi,tehnologija,NA
jebes nule jedinice pika d,tehnologija,NA
 dodje nekim kodom smaram ovdje cu batke ,tehnologija,NA
 pravio nekih ak dana čisti htmlcss statički sajt ,tehnologija,NA
milina hatemel pisati umetnost zli jezici govore pravo programiranje bože no krenem ce plus plus tandrčim izgubim volju životom dan leba zaradit,tehnologija,NA
 jedna napomena imate dark mode mobilnom boje ispasti izgleda dark mode a,tehnologija,NA
uspio srediti dark mode izgleda solidno inace radio onim programima c poslusao savjete scanf a prevodjenja engleski toupper postojeci programi unapredjeni a dodan pretvara rijeci sledeci nacin patike papatipikepe jedna praistorijska bumerska fora ovdje opisi programa objasnjenja a sami programi crta kvadratnu funkciju pretvara utrovacki pretvara npr majica mapajipicapa crta zvijezdu unesene rijeci svih osam smjerova,tehnologija,NA
brao zlatko mudra glavo drago videti nisi smorio naprotiv rokas jako,tehnologija,NA
zasad a d,tehnologija,NA
 pokrenete copypaste programmingonline compiler pitanju vrsta igrice,tehnologija,NA
 stavljas novi red krusnu ti mrvu welcome new york this is first visit new york radi lepo drago vozi programiranje dalje,tehnologija,NA
 čini konvencija c inače kreno učiti pajton a radio utvrdim c volio zaboravim stvari,tehnologija,NA
konvencija losa navika modernije jezike tikove vidim xd dobar pajton greske drago ucis nemas pojma ,tehnologija,NA
e a ja pomalo smiješan ovim kodovima šerujem klinjo nacrta ide pokaže mami d,tehnologija,NA
 veze nasi ja dan cuvam svoj prvi github repo forecastapp ahudjem vidim podsetim ismejem isplacem,tehnologija,NA
 nečeg počet ,tehnologija,NA
niko nacen rodio stvarno autora razumeju oduvek obicni smrtnici moramo pocet dobri jovo,tehnologija,NA
 vezi komentara viticasta otvorena zagrada novi red najvaznije dosledan svom stilu mog iskustva velike firme coding standarde po strana teraju mak konac vidu najsitnijeg detalja custom formating alate staticku analizu custom male firme nemaju a jako vazno ste sinhronizovani vam repo identican stil savet koristite clang format slicne open alate imate predefinisane stilove google gnu llvm a mozete stilove pravite dev kome odgovara glavni stil promeni automatizovano a pri commit vratite glavni stil mirni ste,tehnologija,NA
 autora razumeju oduvek ja npr ,tehnologija,NA
ti melk cara vaha šećo oblo kocko xd,tehnologija,NA
btw cica morada mudro zbori ,tehnologija,NA
alt shift f ti zivotu nejmujes fajlove txt jovore zasto c stavi programc,tehnologija,NA
brt dobar alt shift f bolji ctrl c ctrl v pravi programer moras vrhunski plagijator,tehnologija,NA
 zamisli programiranje zapravo vukajlija definicije gledaj pokradeš plagiraš izlažiraš prekopiraš prepišeš govoriš vrhunska umotvorina daleko ćeš dogurati vidimo vukajliji razne ličnosti,tehnologija,NA
celt ime prosto lakše dijelilo netu siguran doduše ni pokušao browser prikazuje c fajlove txt čim uđeš vidiš c fajlom probavao,tehnologija,NA
true,tehnologija,NA
 uradak ,tehnologija,NA
sirotinjska spika tema,tehnologija,NA
celt ime prosto lakše dijelilo netu siguran doduše ni pokušao browser prikazuje c fajlove txt čim uđeš vidiš c fajlom probavao c fajl githab formatira izgleda lepo pokaze repository ostalo a txt fajl browseru npr renjinukeblobmainsrcmainc,tehnologija,NA
najbolje hoces eventualni poslodavci ozbiljnije gledaju gledaju sajt git repository npr examples programima gurnes githab odatle delis,tehnologija,NA
okej vjerovatno napraviti usvojiću savjet napraviću repository poseban jezik falove kopirati repository c preimenovati imefajlac mislio napraviti jednom trenutku smisla zadržati txt verzije sajtu čisto opušteno dijeljenje txt fajlovi svima poznati vjerujem browser lijepo prikazuje im pristupiti direktno ulaziš github išao početku,tehnologija,NA
deli repositorije lakse apdejtujes itditd summary ovoj tvojoj stranici al najbolje drzis githabu koristi readmemd ti nacin dokumentuje softver stoji blizu,tehnologija,NA
jovo ispravan stav uspece sig,tehnologija,NA
oce mu ide,tehnologija,NA
 celte c programstreemain,tehnologija,NA
 ubacis readmemd npr super linkujes ovog tvog personalnog sajta,tehnologija,NA
dao ti zvezdicu,tehnologija,NA
 ces zajebavas c om preporucujem ti krenes zajebavas embedded stvarima zanimljivije pc programiranja c kit set edukaciju arduino uno r inace krenes polagano pajtonom nodejs c anlokuj vizuelne stvari ifthenformalloc savladao cini ,tehnologija,NA
e zvjezdicu inače samog github a tiče početnik sklopu ovog kursa ganjam kasnije dio gdje git radi detaljnije nadam skontati detaljnije git a početak git služio čisto mjesto gdje besplatno hostovati statički sajt e daljih koraka tiče sledeće dolazi kursu pajton sql htmlcss suštini ponavljanje stvari novo naučim javascript kraju mali završni projekat flasku najkorisniji sql teško pobjeć javascript ovi ostali backend jezici interchangeable reklo c pajton javu nodejs oćeš zaokružiš priču weba teško pobjeć javascripta front sql a back ime mongodb no sql doduše kontam sql glavni tiče opredjeljenja backend jezik glavna dilema pajton vs c druga mogao uvesti c priču a druge strane pajton logičan nastavak ovog radi kursu nude sledeći kurs gdje radi django detaljnije tiče embedded stvari privlači dođe red odjednom arduino zvuči skroz kul hobistička stvar ćejfiš lagano igraš tim usput naučiš korisne stvari why ,tehnologija,NA
citam post nametim “arduino” zvuci karakter wowa xd cuh ranije ,tehnologija,NA
e celte scouser dodao readme c programstreemain pogledajte smisla ovako usput samom sajtu izmijenio linkove vodili txt fajlova vode fajlova repositoriju a takodje dodao link ka samom repositoriju txt fajlove brisao iako ka linkova cisto nek nadju negdje serovao link direkt ka izbrisem nece raditi traze jesti sajtu,tehnologija,NA
zapravo radi link ovog treemain logicnije ovako dijeliti c programs,tehnologija,NA
lol,tehnologija,NA
citam post nametim “arduino” zvuci karakter wowa xd cuh ranije bese ti programer,tehnologija,NA
melkor toma zdravkovic tip lika tuga cemer jad,tehnologija,NA
 promasio temu,tehnologija,NA
iako izjava stoji,tehnologija,NA
inace krenes polagano pajtonom nodejs c anlokuj vizuelne stvari moram pogledam jovicic radi gitu kasnije po komentarima vidim igra c om fazonu c a ide c slicno savladao memory management lose pogleda bazicniji c tipa qtqml ui ide ka embeeded progu taman qml baziran javascriptu fino odradjenu komunikaciju bekendom c pythonu oces ka netu a manje ka uredjajima nodejs react ides ka uredjajima pitaj zanima lolek,tehnologija,NA
arduino kul c programcice,tehnologija,NA
 celt zivotu prastaj iako izjava stoji xaxaxa,tehnologija,NA
 slusaj remea nemoj poganiti com moralo nekada imalo al c dolazi krenes pravis pajton node probas drugo valja primeri internetu pogledao kolko posla pravi ispocetka pogledas uvalis nekom remetu pogledas promenis posao brzinu zanimljivo ignorises vreme nadi ce kom c zaboravi zajebe cela agonija moras uzmes poskidas koda izmenjas otaljas brze zagadjujes mozak kraju vratis odakle doslo dodajuci doprinos pun tihih bagova septickoj jami c koda internetu,tehnologija,NA
 buduce generacije cude zasto pobogu pisao tom govnu,tehnologija,NA
