post,tema,topic
ps vece ajde smanji dva momka presli a obojica dif uracunam svojim ocima videolovacke price čemu problem uporan rezultati brzo došli broju ponavljanja radio veče pojma treningu radio druge vježbe razne varijacije sklekova improvazije pisao propadanja rekao jednoj seriji odradio kakve veze dif om molim dosao superajmo dalje dizi noge budu paralelne podompostignes ponvljanja ides dalje vule kaze dodjes ponavljanja jednoj ruci uzmes peskir prebacis vratila uhvatis jendom rukom kraj peskira granica potrebni tegovisvaka sledeca varijanta opterecuje ledja fan high rep treninganije loseali prvo ojacati dovoljno tek raditi izdrzljivosti pročitaj tipovima mišićnih vlakana pogotovo brzim vlaknima ps vježba peškirom radi podlaktice leđa daali dalje smatran nepotrebno raditi dodatnim opterecenjem a ti krajkalistenija ce duzi vremenski period imati dobrih strana trening dodatnim opterecenjemvecina onoga postgnes ti ostaje kraja zivotamoj prof fizike a uradi nekoliko cucnjeva jednoj nozi formi kakvu vecina vezbaca sanja pogledaj dave dreapera seniorske bodibildere izgledaju javi strašno idete vi odbijate vanjsko opterećenje đavo valja sigurno koristilo ljudi napredovali decenijama način pitaj peđu petrovića jednog najboljih srpskih bildera misli zgibovima on napravio uspjehe hernijom tih vježbi ja ti garantujem teorija ispravna kažem ti veslanja daleko superiornija odnosu zgibove,sport,NA
a stanete vi crtu drugom,sport,NA
ja izvinjavam pravim digresiju jedno pitanje ni zgib uradim ojačam podlaktice nadlaktice,sport,NA
 jebed maњe jebed a drkad mogao uradid miluje biceps,sport,NA
seks zauvek otkrio novu pozu kontaš ja okačim karnišlu natrći udri problem dugo izdržim viseći kontam ojačam ruke tim zgibovima duže visiti ergo jebati dakle zgibovi,sport,NA
slavk ja godina mogao uradim dan radio nekoliko serija svakim danom bolji dosao trenutak izbrojao uradjenih lagano retko idem maksimuma mogao jedno zgibova radi redovno ja cele zime radio zgibova tice prolepsalo jedva uradio desetak dana svakodnevnog rada vratio formu,sport,NA
 vukadin kaže radi možed a možed podižed nađi nekog ti pomaže ojacad dovoљno možed odradid pocetak najteži ,sport,NA
ma uopšte podignem negde pročitao lipim gore pokušam održati polu položaju nekih desetak sekundi ojačam nadlaktice pokušaću tim boli pičku materinu ,sport,NA
ma uopšte podignem negde pročitao lipim gore pokušam održati polu položaju nekih desetak sekundi ojačam nadlaktice pokušaću tim boli pičku materinu rad ja probio ja radio širina ramena šake gledaju prema lako držiš spusti pola podigni spustiš držiš relativno brzo ćeš zavisnosti uporan doći cilja ja probio barijeru zgibove uski hvat došao po lagano pravi zgibovi klasični teže princip svuda isti ćeš mišiće nadlaktice najviše ojačati ovim zgibovima ja radio ćeš podlakticu ujačati uskim zgibovima onim shady govorio peškirom,sport,NA
 sklek postane olimpijska disciplina dokaz snage clean jerk sneč pravi dokazi snage tim disciplinama mrtvo dizanje čučanj vojno super uradi miliona serija sklekova podvig podcjenjujem veći podvig digne tonu željeza serije djevojka kila digne kila sneču snaga super živim zabludi godine,sport,NA
clean jerk sneč pravi dokazi snage nikada radio probaću clean jerk inače shady gledao jednom klip lik powerlifter ruski znaš kakav trening vratilu razboju ogroman veoma težak a odradio zgibova klip yt tražio gledao jednom forumu pored powerlifteri korisna jaka tijela daj lifteru dva kofera kg ruke on trči vrlo brzo snaga izdržljivost a treniraju tegovima,sport,NA
ja ti dalje verujembez uvrede pravo misljenje budem video svojim ocima nece promeniti pročitaj tipovima mišićnih vlakana pogotovo brzim vlaknima ps vježba peškirom radi podlaktice leđa jesam dosta ps vezba ledjajer forsiras jednu rukuonu vratilu podlaktice uzmes dva peskira obe ruke drzis peskire podlaktice rade koristis saku strašno idete vi odbijate vanjsko opterećenje đavo valja sigurno koristilo ljudi napredovali decenijama način e vi kujete zvezde nepotrebno ciljeve ciljeve ljudi treniraju stvari znas valja koristi ljudi vekovima tegovi izmisljeni lepo napredovali posalji klip naletis opetsvaka mu cast ja likova urade nekoliko zgibova pola tezinom okacene pojaspriznajem jesu laganilaksi kgali podvig kakav pored powerlifteri korisna jaka tijela jaka dato sporimali cupa kg mrtvom on jak siguran takva tela korisna cemu sporim ja izuzetno jaki vi kazete snaga tegova postici,sport,NA
cekaj a tacno ti treniradkoji sport nacin treningatvoja visina težina godineako mera obim tvoji ciљevi zavisnosti prvih odgovora sasvim razumno radi tegovima,sport,NA
 rus letonac konstantin konstantinovs komada nekih dizanja gore ja nazvao klasicnim zgibovima znaci jak bik car misha kokljaev pogledajte radi lik ,sport,NA
 ojačam podlaktice nadlaktice klestaguma napredujes zgibovima nekoliko nacina stavis stolicu ispod jednom nogom oslanjas nju prebacis onoliko tezine nju ti fali uradis zgib pocnes lakse vezberuke ledja ce ti ojacati dovoljno uradis zgibova forsiras zgibove legnes ispod kuhinjskog stolauhvatis dlanovima ivicu vuces gore grudima pipnes dasku vezbas progresivnom metodomsvaku trening dodajes ponavljanje dva mozesali ti forma ostane dobra radis negativna ponavljanja sporije mozesako zadrzis zgibu super opcijaali bice ti dostajo ljudi shvataju odlucis opciju br imaces manje rupa napretku bolju osnovu dalji razvoj snage e ponavljanje ti sporone preterano cistodobra forma cimanja klimanjadodas negativna nekog vremena ces moci zgibove ce ti trebati zavisi treniras ovako puta nedeljnodobro zagrejes serije zagrevanja serijeu pocetku ponavljanjaili a kasnije povecavas nadam pomoci ,sport,NA
lki cekaj a tacno ti treniradkoji sport nacin treningatvoja visina težina godineako mera obim tvoji ciљevi zavisnosti prvih odgovora sasvim razumno radi tegovima idemo redomprvo ti skidam kapu volim sportborilacke vestinegimnastikukosarku rukomet preferiramali odbio igram ni drugi poslednjih nekoliko meseciod martaceo februar dobar deo marta morao pauziram operacije bavim gimnastikomtreniram kuci vratilo razboj lako opredelim sportpokusavam budem all aroundali rodjeni atleta jbgja moram pomucimjer najbolji drug tekvondista kojim redovno sparingujembrat bokseri njim makljam povremenoostali drugari kosarkasi rukometasi igram basket minimum puta nedeljnoali basket sati rukomet stignempored treniram po sat vremena dnevno radim izometrijske vezbezadrske mali broj sporih ponavljanjajer cilj dobiti snazi uradim osnovne polozaje gimnastikefron leverplankl sit walk ranije postovao progresivnu metodudodavanje ponavljanja treningali godinu dana postao cist trening izdrzljivosti trazio ekstremnije nasao gimnastiku vrhinski trening snage atletskih sposobnosti e preterana masa neprijatelj jednom pisao ovdeja atleta bilder stoga tezina ogranicava dostizanju mojih ciljeva visok vljada skoro merio godsamo nemoj godine navedu pogresan zakljucakljudi uglavnom kazu pricam pametnoa obrnu pricu cuju nemam diplomu jako nervirajer ja smejem prof fizickog njegove kolege pricaju gluposti sole pamet p tezina varira idem basketrukomet trcanje drustvom cesce vreme spadnemali ovako uglavnomishrana veliki problemjer nemam ni novca ni vremena posvetim njenom sredjivanjupostujem osnovne principeali krljam g proteinakg telesne tezine niti striktno merim vode unesem uh mastito jednostavno procenim po tome osecam obime stvarnosamo jednom merio nadlakticuprosle godine cmne interesuje velicina misicadobro maloali ja zadovoljan bf varira gore pomenutih razloga zamastim krenu slave rodjendanijbg ciljeva dostaali gimnastika primarnitj snaga celog tela radim popravim odraz brzinunajbitnije potpunosti savladam pokrete sklekovi jednoj rucizgibovi jednoj rucinaskok udaljenu stolicu cucnja jednoj nozipotisak stava sakama stvari zasto protiv bodybuilding a zamislite kg slobodno pozdravim mojim ciljevima veci misic masivnije telo znaci obavezno jacetrebalo dosta snage banalan primerobarao ruke momkom kg tezi meneima veci podlakticu dobio ladno dobio zgibovima cucnjevimadecko izgleda superbarata gvozdjem dobar sportistaali njegovu tezinu mu fali snage bilderima trening ciljiako znate samiali ajd ponovim put hiperrtrofijuprirast misicne masea efikasno koriscenje isteto strongmeni plolimpijski dizaci tegova gimnasticari drugi sportista debilno imati izgled funkcijezato pitam pojasni probam razumem cemu nestojako misicavo telo veoma skupo odrzavanje pominjem vezbacamomaka teretana zapostavlja kardioistezanjekao vezbe koordinaciju pokreta dinamicku snagu all show no go e nepotrebno radim opterecenjem nigde nece dovestiako hoces kondicije ides teretanu radis cucanj napolje trcisili traku iako protiv tih glupostitako ja hocu uradim front lever radim biceps pregibe l hang pull upsizvinte engleskogali vecina literature eng jednog dana cu preci tezu varijantu blize cilju uradit front lever razumemoja pljujem bilderenjihov izbor stvarali makar nemojte soliti pametodmah ogradimima ljudi zaista skidam kapupoznajem ljudi profi izvanredni momci organizovani svajcarskog sata posveceniji svom poslu daleko ja momoni postovanje uprkos tome posao sulud po mom misljenjuvelika masane funkcionalana snaga neproporcionalna toj misicnoj masiali dobrosvako pravo izbor pisem dodam razloga zasto protiv treninga tegovima radivise serija x ponavljanja definicijuode hrskavicamanje serija x manje oponavljanja masuuglavnom sumnjivi pokreti ce ostetiti vezbacevo zdravlje zapravo doprinetida zaista naucio sacuvas potrebno slusati nekog znatakvih iscitati gomilu knjigakao npr ja zakljuciti valja a zasto napadati tegoveako ni nad svojim telom nemas punu kontroluovo najveci razlog zasto kalisteniju e gimnastikaa pl razloga josali mrzi pisemako napisem knjigu poslacu vam link uglavnom kljucni hvalimali zaista smatram znanja budem koristi mnogim pocetnicima a naprednijim vezbacimanemojte shvatiti pogresnone trpam ja nigde nudim pomoca ista trebala trazicu enapisah razumemo preganjamo ja gresim pozdrav psimam jednog drugara vidi cimakoristi momentum kaze epilepticar okrene glavud,sport,NA
legnes ispod kuhinjskog stolauhvatis dlanovima ivicu vuces gore grudima pipnes dasku radim onoj spravi šipkom fiksiranom vertikalnim šinama legnem pod podižem noge klupi negativna ponavljanja nadam pomoci videćemo ,sport,NA
 negativna ponavljanja sporonapetokontrolisano spustanje pocetni polozaj ,sport,NA
sporonapetokontrolisano spustanje pocetni polozaj aaaaaaaaaa smisla ,sport,NA
 napredak potrebno vremetreniraj ozbiljnoali imaj strpljenja,sport,NA
 teretani meseca dobio kila al čistog mišića nemam sala ni trunke plivam uporedo zgibove vražije nikako savladam,sport,NA
 iscrpnom odgovoru inace slicne visine težine ja cm kg bravo raznovrsnost sportovimagimnastika ti prioritetbodibilding režim treninga ti odgovara povecaњa mase sasvim razumљivo ti ja inace upućen treninge gimnasticara video treniraju tegovima težinom telatako uklapa shvataњe treniraњa tegovaveći midić znaci jaci midić tacno dakle jednostavno potrebno uklapa zahteve tvog sporta zadto drugi љudi koristili drugacije nacine vežbaњa dolazi jednog kažemo filosofskog pitaњadta uopdte smisao vežbaњacemu cemu pitaњe istog razloga kojeg ti pitad cemu bilderu masa funkcionalne snage stvar ciљa slobodne odluke pojedincaovde govori tome ciji režim vežbaњa boљi ciљevi razlicitih sistema vežbaњa isti stoga govori tome boљemože prica tome sistem boљi određeni ciљ a nada prica prodlim stranama ciљ radid određene aerobne poze najboљi nacin naveobilderu ciљ masa hipertrofija isklesano masivo teloњega zanima snaga prstenovi on raditi onako radi najboљe dostići svoj ciљzadto on želinekima sviđa životna filosofija a danadњem vremenu sasvim razumљivoda navaciti masu izazvati hipertrofiju zgibovima sklekovima slmožda bb treningom uraditi sigurnopoverlifteru osnovi ciљ dizaњe veće kilaže određenim vežbama olimpijskom dizacu tegovashodno tome rade određene treninge im pomoći tomeda mu vežbe tegova pomogleda on radi tedkim tegovima њegov ciљostalo pomoćne vežbe pomoćne primeri narudavaњe zdravљa tegovimapa verovatno tacni moguća povreda tvojim nacinom treninga razboj vratilo kozlić prstenovi opako zajebana stvar dakle odgovara znaci odgovarati drugima imad znaњe realno nemad iskustva znao a neimad godina ja probao dosta stvari procitao brdo kњiga a daљe smatram nemam dovoљno iskustva niti znaњa meseci godina pogledati teks reći glupost najveća tedko priznam,sport,NA
šedi potrebno gr proteina po kg tjelesene težine bb napredak p jebene pare problem inače vježbe tegovima dobre kosti kroz duži vremenski period ispoštovane proteinske potrebe naučno dokazano ja sumnjam znanje ni iko ovdje vjerujem otprilike po godinama ja manje mesec dana punoljetan griješiš zamaraš onim bilderima istežu rade kardio debili prvi dan trpaju benđ udri mile baje rade x sedmično biceps pregib kablu jedno trbušnjaka dnevno zajebi zamarati onima teretanu idu kurče uzmi normalne primjere pravi paralelu eh zašto bodibilding a drugi sport laki rekao filozofsko pitanje dopusti ti objasnim jednom apstraktnom primjeru vjerujem ćeš shvatiti zamisli momka kroz čitavu školu nesposoban kakav sport loptom visok krakat izgledao vreća govana okrenuta naopačke kg cm a tih kg ulazio stomak takav momak krene vježba dosadi mu uđe teretanu vidi momčine kg masivne jake moćne kidaju tegovima krene čita literaturu gleda videe vježbama uči razvija organizuje švajcarski sat pomenuo isti juče živio pici bureku usta vadi proteinsku hranu pije kolu whey dekstrozu spava sati dnevno pare daje hranu suplemente počinje trenira tim velikim momcima mu ubrzo postaju očinske figure gledaju onako čudno osjećaju poštovanje prema pitaju odustati on dalje ide kilogrami povećavaju gleda slike mišići povećavaju salo smanjuje upoređuje slike veruje pronalazi vežbe ispravljanje nekih nedostataka egzotične radi tome uskoro počinje heavy duty program uključuje vježbe radili najjači najbolji bilderi teretane počinje maša težinama pravilnoj formi barata tegovima diže približne težine momci treniraju godina mogao zgib propadanje radi opterećenjem mu dive radi mrtvo dizanje konačno počinje izgleda dobija komplimente poštovanje najboljih bildera teretani uživa tome teretani osjeća kuće shvataš ,sport,NA
razumemo moguća povreda tvojim nacinom treninga razboj vratilo kozlić prstenovi opako zajebana stvar naravnoali gimnastici izvedes popkret nelosa formasto cesto vidja dize jednostavno opscija gimnasticara cuo sjebali invalidi zive socijalne pomocijedan razloga zasto necu takmicim imad znaњe realno nemad iskustva znao a neimad godina ja probao dosta stvari procitao brdo kњiga a daљe smatram nemam dovoљno iskustva niti znaњa sujetanali zaista smatram znanjaocigledno tiiskustvonisam proveo ceo zivot treninguali godina vezbackog staza iza smatram dovoljnimfaks traje godina cale poredi koncentricnim krugovimaako gledas vece sebevidis znasako gledas manje shvatis znas ps sledeceg meseca nameravam dobijem sertifikat licnog trenera ,sport,NA
