post,tema,topic
jeste majls dejvis klarens tomson barak obama a dođe otprilike džordž flojdova,drustvo,NA
jak storytime chevu iskreno podijeli dogodovstine ponekad svog iskustvom bogatog života ovim obicnim narodom,drustvo,NA
kameni karikiraš al okej gleda svog ugla,drustvo,NA
che vu vrhunska priča a pogotovo stil pričanja,drustvo,NA
 objedinih plidua jovora kroz pripovedanje zovite ivo andritczs,drustvo,NA
 sanse madjarska svajcarska jaci derbi che jovor,drustvo,NA
 čekamo slike naduvane lusi loules,drustvo,NA
 prije ti stati pješačkom prelazu vozi opel kadet nekom nabudženom džipu najvise veze tim pesacki udaljen centra grada kakav soj stanovnistva prelazi pesacki bukv odnosno prisustvo semafora ucestalost pojavljivanja murije,drustvo,NA
 sanse madjarska svajcarska jaci derbi che jovor jedino pes staviš puškaša husarima a šaku zulua hitlerovim bankarima napeto,drustvo,NA
 nadjem israo opel kadet stajanje pjesackom znaci gorih vozaca ovih starim autima bukv manje para vozis grdnije auto neoprezniji agresivniji bahatiji manje postujes pravila kukaš opravdano kažnjava policija pogledaj road rage svaku svadju tuču saobraćaju učestvovao q cayennu ti popušim uvijek pasati lubeničari raspali bmw audi,drustvo,NA
cenim ja jovora dokaz rs šilja elokventan dikcija mu osećam mestu najbitnije vidi kućno obrazovanje odgoj retkost ovom sajhtu poslednje vreme,drustvo,NA
poljubac pohvala jovora,drustvo,NA
 ljudi kakvi izlivi nježnosti d,drustvo,NA
 pliduu ovi besnijim kolima znas znaju iseku malim starim autima cini najvise pika puntoima,drustvo,NA
plidule zavisi ti prvi kabrio time hvališ šaljivom sajtu paziš ti ostane udubljenje obliku poslednjeg krika pripadnika žgadije hladnjaku počneš menjaš kabrie čarape…,drustvo,NA
 brate jebač prošlom postu opleo rasistički rasizam nacionalizam nikada jasni ti pripadnik jedne rase nacije naneo zlo kraja života bezuslovno mrziš ostatak rase nacije osim naravno radi francuzima,drustvo,NA
chevu nemam ja kabrija ni skupa kola dosta iskustva saobracaju posebno gradskom ovim nasim prostorima ovi losim autima em udaraju vratima parkingu em pobjegnu ti zagrebu auto em gasa prestrojava agresivno neispravnim autima nosi velik rizik normalne vozace gasas auto k keramicke diskove pomoćne sisteme radiš tjuniranoj golf ,drustvo,NA
seljacine jeftinim kolima vs plidui ,drustvo,NA
 dosta iskustva saobracaju posebno gradskom ovim nasim prostorima taksi uber ddd,drustvo,NA
bolji link ,drustvo,NA
 offtopikujem svidja nekom love tolerise svasta “ on krao imaa” “ ukrao metar drva” slicno kazem hranu bogu niko nece ostati gladan nemojte prqviti bezgrijesnim nemaju,drustvo,NA
nzm plidu ćale jednom opasan auto pričao ide kroz gužvu a voleo diči kroz saobraćaj preseče ljude uleti kaže biraj najskuplje najnovije aute presečeš ubaciš naguziš im sirotinju krševima zabole tukidid ti popuste a ovi gedže paze problema,drustvo,NA
 fora tome sirotinja bezgrešna tome ti jebač idealizujete bogate istina siromašne zemlje korumpiranije takvim zemljama korupcija često jedini način završe stvari švajcarskama dobiju korupcije ljudi primorani snalaze bogatih tiče dobrih ljudi kažem bahati smatram ni išta bolji ovih manje čuvena izreka odgovor pitanje zašto siromašan they are poor because they are poor drugim riječima nekih moralnih defekata ljenosti siromaštvo po često začarani krug kog teško izaći takvi ljudi nemaju prilika izvuku a druge strane nekog zaista postoji jak talenat potencijal on prevaziđe siromaštvo postane mudo svijetu iako skromnijeg porijekla primjer brojni sportisti pjesnici pisci naučnici rođeni bogatim porodicama nepisano pravilo studenti provincije po pravilu bolji studenti recimo beograđana banjalučana ozbiljnije shvate fakultet im on jedina šansa izvuku govana beograđani uzimaju faks zdravo gotovo cijene ,drustvo,NA
they are poor because they are poor savršen primer kružne definicije nedavno iskorišten glavni argument dokumentarcu “what is a woman” woke bagra iskobelja pitanja “ žena” uporno odgovara “žena žena”,drustvo,NA
pazi odgoja chevu ja npr cuvam stvari bukv patika automobila ocuvano pička gledam cakum pakum svjedok ljudi manje manje cijene stvari pogotovo im poklonis nekako stava znaju cuvaju stede brinu necemu imali sigurno malko ,drustvo,NA
ovako ja zamišljam alt right plidua piša po sirotinji ,drustvo,NA
ovako ja zamišljam alt right plidua piša po sirotinji đe iskopa ismijao,drustvo,NA
ja ismijao probuđeno duplo gađenje nakon ovoga fali kinez ode ,drustvo,NA
pažljivo jovore rekao ponovim plidu smešno jeste opali šakama boktejebo,drustvo,NA
 prejako,drustvo,NA
e al proteste javne govore čuješ razglasa dernja nemačkom a čuješ tačno reči… prava katarza znaš ljepše jezivije,drustvo,NA
 fali kinez ode a zamisli tek fin kulturan čovjek kineskinje fin kulturan čovjek pokušava fino kulturno priča kineski ,drustvo,NA
 mogao slobodno reći sirotinja razmnožava a tek fašizam fašizam srodni izam počivao tome sirotani razmnožavaju proizvode topovsko meso pucanje tucanje dobra aristokratija nikako pusti korenje a sirotinja spremna sirotinje pomogne drugom nemoj zajebavati prije ti stati pješačkom prelazu vozi opel kadet nekom nabudženom džipu pare udare uglavu ljudi probahate jedne strane imamo bahatost neumerenost jelu piću kurve koks eventualno korupciju utaje poreza prevare pronevere ok loše društvo kojekude banalizacija žešća vidiš pod kategoriju delikta ide druge strane imamo ljudoždere,drustvo,NA
 bolan ljudoždere čemu ti pričaš zapravo trigujem loš pokušaj trolovanja ozbiljan tome pričaš ti isti amerikanac smatrao srbi divljaci ljudužderi,drustvo,NA
 celosti stojim pri svim navodima tužbe,drustvo,NA
 ni šala umjesno pogotovo vidu razvijene zemlje značajnoj mjeri obogatile pljačkanjem tih ti nazivaš ljudožderima uz pokoji genocid ,drustvo,NA
uostalom ja ti objašnjavam “trolujem” opsežnije navode brani vilma izguglaj ionako voliš jutjub filosofiju,drustvo,NA
 bolan ljudoždere čemu ti pričaš new zealanders be like…,drustvo,NA
boli vilmom zasutupa teze rasista,drustvo,NA
ma kakvi pravi domaćinski stavovi tvoji domaćinski udbaški pride ista sorta druga berba zanima idi tjub kucaj wilma balls fit in yo mouth,drustvo,NA
realno ćemo grudvamo srbi podržali ljudožderske nagone devedesetih šešelj hajte žene spremajte salate mesa klaćemo hrvate srbi lolčina šeki srbendo medjuvremenu maori igraju golf civilizovano raspravljaju suptilnim razlikama izmedju holdena komodora forda falkona radovan karadžić im zvuči “caravan in a ditch” puše marioanu im zvuči smešno,drustvo,NA
ok brate fora nivou osam kurcu nosam dakle osnovna škola vidim prešao troll mod ja odustajem ozbiljne diskusije,drustvo,NA
wilma balls fit in yo mouth hahahh,drustvo,NA
 kažem srboljub prvo počistiti dvorište ispred kapije polako ulicu,drustvo,NA
che vu a švabe naučnim metodama organizovale sistem koncentracionih logora gasnim komorama krematorijumima evropejski civilizovano,drustvo,NA
prvo počistiti dvorište ispred kapije polako ulicu slažem al tolerisati nazove drugi narod ljudožderima spadaju razvijene zemlje,drustvo,NA
jovo pronadji trunku pro evropejizma mojim komentarima nemoj vučeš jezik tražim po tvojima oduvek zalagao mir blagostanje iznad pacifik,drustvo,NA
 vam vilmom,drustvo,NA
jovo jedino nestorianci podrzavaju istinski rs nemoj srecu trazit medj drugosrbima,drustvo,NA
jova be like dscekn ,drustvo,NA
al tolerisati nazove drugi narod ljudožderima spadaju razvijene zemlje hmmm… maori veku nazovu ljudožderom pazi maori jesu nedavno istinski ljudožderi razliku emancipovanih znaju čemu pričaju smatraju ljudožderom im isprao mozak anti srpskom propagandom pazi ti rekao a ostatak plebsa ti skandirao najmanju ruku ti kontrirao,drustvo,NA
nemo ljutiš morao isprobam negde l prođu pisanoj formi,drustvo,NA
 misliš šešelja on budala a ti podržavali kakve veze glupe pjesme tomašević ljudožder on pjevao večeras veče večeras tuđman peče nek peče okreće imo sreće,drustvo,NA
caravan in a ditch willma sećam lusi smejala bacala peglu slošilo lošeg vina ja pitao lusi pila loše vino jesam ,drustvo,NA
drugosrbi pocistimo dvoriste pkidui ,drustvo,NA
pogotovo vidu razvijene zemlje značajnoj mjeri obogatile pljačkanjem tih ti nazivaš ljudožderima uz pokoji genocid pljačkanje zove osvajanje došli zaratili pobedili tim ratovima teško pobeđenima govoraše latini a ovi drugi izgubili dobrim delom pajsad ljudožderi dakle niko zao potonji potrefilo jedni boljoj poziciji brže razviju toeto kmečanja dođu sutra vanzemaljci pojasu oriona nekoj raskrsnici njihovih metropola mali zeleni hipici jednako skvičali kolonizaciji no… rezultat isti,drustvo,NA
 pljačkanje zove osvajanje došli zaratili pobedili tim ratovima najpoznatija cuvena bitka izmedj zapadnojevropske gamadi crvenokozaca,drustvo,NA
sirenje katolicasntva po afrikama zove prosvetiteljstvo sig,drustvo,NA
jebač genocid genocid izvrši slabija strana a inače osvajanje interesantna logika,drustvo,NA
genocid nabede bukv vis ni svabe pazarile wwii ni kroasani beba logore politicko pitanje jedino plidui pecaju pravdu,drustvo,NA
 upoznat primerom izvršila slabija strana buraz nazirem malko iza krivine ovog trnovitog puta pustiću odvedeš,drustvo,NA
po jebačevoj logici chad šiptari osvojili virgin srbe,drustvo,NA
slabija strana slabija odnosu međunarodne arbitre izgubi rat nijemci slabija strana izgubili rat,drustvo,NA
 rs slabija strana bukv nato ucesce jbt ljudi zaborave kumovao raspadu yu fazon ee bilia agresori palac velika srbija kmecanje srbi real hteli zadrze granice usle prvu yu,drustvo,NA
slabija strana slabija odnosu međunarodne arbitre izgubi rat nijemci slabija strana izgubili rat srbija jača nemačke punih minuta nakon kraja drugog sveckog,drustvo,NA
ja sjećam nekog teksta pisao marko vidojković gdje govori srbi pokrijemo po ušima izgubili ratove jeste nad srbima zločina nikog briga izgubili rat začepimo krajnje destruktivna autošovinistička priča prvo bosni nismo ni izgubili rat kosovu jesmo drugo izgubili rat zar redu tek pomiriti tim istoriju pišu pobjednici,drustvo,NA
ja cuo blam bombardovani kosovskoj bitci pricamo varvarski turcima jebali mame danasnji dan ubili im presednika,drustvo,NA
odoh sovim jepte vi severnohemisferljani neću žena sutra preispituje kim dopisivao tome srbi nadmašili braću maore ljudožderstvu sutra,drustvo,NA
 deces kroasani krecu,drustvo,NA
žena gleda kroasane ja gledam noloa stignu završnu fazu lahka vam noć’ca,drustvo,NA
laku noc deco,drustvo,NA
 majku mu svakoj temi nađete analogiju srbima ratovima svemu bukv kazem ni gledam kroz prizmu devedesetih stvari jebach pametan stvarno trebao vam odgovara ovu usporedbu kolonizacije ratova devedesetih besmisleno strawmanujete opasno jova cara,drustvo,NA
dajem prijedlog jovi cari vam idući kontraargument smrtnost korona virusa negdje osiromašeni uranijum tlu jugoslavije vam jedno drugim,drustvo,NA
 jova prvi poceo jede bukv imamo najlibelarnijeg rs srbina ikad sere tangama zeni sina migranta plus pravda a drugosrbi terete nacionalizam lol,drustvo,NA
osiromašeni uranijum tlu jugoslavije ti prvi put duuupli umanjuješ značaj osiromašenog uranijuma tlu jugoslavije srbije takva direktiva stigla sorosh hq,drustvo,NA
 obj ratovi jesu kolonizacija puno pameti bar ekplicitno modz vidi,drustvo,NA
značaj osiromašenog uranijuma tlu jugoslavije sreca najvise istovarili po sciptarima ljubav,drustvo,NA
takva direktiva stigla sorosh bukv gledao dan nekog vašeg čikicu n priča spika ou previše uveličana,drustvo,NA
vrv ovog debila gledao contentuploadsradovanovic knjigu napisanu temu drugosrpska zamena ješu kona,drustvo,NA
jeste ,drustvo,NA
znao stalno kenja vaca promoter bukv daj guzi ovih nato lobista eto osiromaseni uranijum stetan zvao osiromasen he he onim italijanskim vojnicima fasovali kosovu raznoraznih kancera stvar zataskana,drustvo,NA
 eredar lord of drugosrbs,drustvo,NA
jok jovo neophodna vikipedija cuje toxic al ok drugosrbi fazonu jedes parizer pusis monte karlo obj trovacina uranijuma lokalna razlilo svuda po regionu,drustvo,NA
as early as british army doctors warned ministry of defence exposure depleted uranium increased risk of developing lung lymph brain cancer recommended a series of safety precautions according a report issued summarizing advice of doctors inhalation of insoluble uranium dioxide dust will lead accumulation in lungs very slow clearance if any although chemical toxicity is low there may be localised radiation damage of lung leading cancer report warns all personnel should be aware uranium dust inhalation carries a long term risk dust has been shown increase risks of developing lung lymph brain cancers,drustvo,NA
ma sporim ja osiromašenij uranijum jovo ovdje sijali vjerujem štete nanio govore,drustvo,NA
moz verujes sejali im pas mater vole,drustvo,NA
since medical personnel working iraqi state health service controlled by saddam hussein at basra hospital in southern iraq have reported a sharp increase in incidence of child leukemia genetic malformation among babies born in decade following gulf war iraqi doctors attributed these malformations possible long term effects of du an opinion was echoed by several newspapers in iraq had highest mortality rate due leukemia of any country in royal society called western militaries disclose where how much du they had used in iraq so rigorous hopefully conclusive studies could be undertaken in affected areas international coalition ban uranium weapons icbuw likewise urged an epidemiological study be made in basra region as requested by iraqi doctors but no peer reviewed study has yet been undertaken in basra,drustvo,NA
