"post","tema"
"pomislis li nekad moj rodjeni brate,
koga avi kune u ove kasne sate,
koga sada kune gospa od noci,
njene teske muke, ocel ikad proci,
svi smo vazda odje od pomoci bili,
kada zeman dosa', kintu uplatili,
i opet bi sve isto dajem vam na znanje,
navrati avi opet, na forumu je sranje","umetnost"
"Ову сам пјесму ја написао на крају основне школе, 2002. године, прије него што ћу се уписати у гимназију:

Гимназија, то је лудило,
и не знам шта ћу ја од првог септембра,
како ћу издржати све те професоре,
да ли ће ме спопадати жестоке цуре,
да ли ћу полудјети ја од учења,
од бубања и грувања.

У основној се још дурати могло,
у основној је још све било лако,
оцјене су биле супер, а учио нисам ништа,
раја баш је била страва,
ма све је болан било потаман,
ха, ха, ха, ха, ха, ха, ха!

Причала је Обренка, своје причице,
нећете отворити врата Гимназије,
сад кад смо отворили, све је готово,
предстоје ми зезнуте, чет'ри године.
(Глас Славнићке у позадини: А јесте луудиии! Ахахахахаха...
глас Обренке у позадини: Даћу ја вама двице....)

Гимназија, то је лудило,
не знам шта ћу ја, од првог септембра,
како ћу издржати све те професоре,
биће макар лијепо уз жестоке цуре,
да ли ћу полудјети, ја од учења,
од бубања и грувања.","umetnost"
"jovo ovo vuce na neku repu fazon doberman - dodji u grcku","umetnost"
"https://c.tenor.com/p53Nyf0vv8sAAAAd/tenor.gif","umetnost"
"Ma joj ovo je meni vrlo krindž, čak mi je bilo krindž i tad kad sam pisao. Ali imao sam viška slobodnog vremena... Eto uglavnom tako sam na kraju osnovne zamišljao gimnaziju.

P.S. Sad mi je interesantno jer sam iskopao iz naftalina.","umetnost"
"Evo šta je napisao Balašević umjesto rješenja zadataka na pismenom iz matematike:

Umesto sinusa i ostalih polinoma

Filozof nisam, mada im sličim,
I kada bolje razmislim o tome,
Ne ističem se posebno ničim,
Osim što živim svojim životom.

A kad ruku na srce stavim,
(bez obzira na moja htjenja),
Neću ni sebe ni vas da gnjavim,
Jer sam poštenjak od rođenja.

Ja naprosto ne mogu da prepišem nešto,
To je za mene grozna sramota,
Ne mogu pod klupu da pogledam vešto,
Tišilo bi me celog života.

Zato ću pasti, verovatno,
I škoći reći: 'Zbogom', za dovek,
To će mi život promeniti znatno,
Možda ću tako postati čovek?

Filozof nisam, mada im sličim,
I kada bolje razmislim o tome,
Ne ističem se posebno ničim,
Osim što živim svojim životom.","umetnost"
"el dobio topa zakljuceno il se profa smilovao sta kaze legenda?","umetnost"
"Dobio je ovakav komentar:

""Ovakav rad na pismenom ispitu iz matematike nije uobičajen.
Zbog toga nema potrebe ocenjivati ili komentarisati.""","umetnost"
"kakav šeret","umetnost"
"smoleman bi ovakve rusio na keca","umetnost"
"Eee moj balaševiću, vazda te drugi cijene vise od tvojih i ovo je jova kopirao sa klixa toliko o tome, ripcina legendo","umetnost"
"Nadam se da gori u paklu smrad","umetnost"
"auuuu jovo oklagijatore sram te bilo za ovaj plag","umetnost"
"inace ova balasevica porodica postaje gora od raznorazne jokiceve brace ili kojekakvih srkija po ponasanju

sad gledaju sve da odrade nebil uzeli neke dodatne pare, dobro je ciganj Balasz  drzao stvari pod kontrolom dok je bio ziv","umetnost"
"https://www.youtube.com/watch?v=3CJTQ6EP1xY","umetnost"
"Ova je tema otvorena za umetnicke fotografije svake vrste.
Zabranjeno je ubacivati fotografije pornografskog,fasistickog,rasisitickog i nacistickog sadrzaja kao i fotografije defekacija,krvarenja,povracanja,ranjavanja ili bilokakvog povredjivanja.
Izricito zabranjeno je ubacivati fotografije koje predstavljaju nekog od clanova Vukajlije(licni opis).","umetnost"
"evo moj doprinos temi... slikano na šatro karnevalu u Pančevu

slika=http://farm4.static.flickr.com/3147/2622873786_0f63ca7e67.jpg?v=0","umetnost"
"slika=http://i335.photobucket.com/albums/m476/laurastolic/artt1.jpg
Inace vama se u trenutku kad pogledate cini da covek cuci pored velike flase koka-kole ali oko vas vara.
Flasa koka-kole je oslikana na betonu tako da izgleda kao da ima tri dimenzije i tako je naslikano fotoaparatom.","umetnost"
"Neka se kace nemam nista protiv!
Samo su zabranjene slike na kojima se vidi LICNI OPIS CLANOVA VUKALJIJE.","umetnost"
"Ево моје најбоље фотографије мада је оригинална резолуција већа од 2000х1000 тако да није нешто када смањим. Али послужиће:

Памукале, Турска 2007. Срање је што мора да се скролује...

slika=http://i242.photobucket.com/albums/ff170/En_Dotter/pamukale1.png

*Ово није лед, већ кречњак. Хладан је ко вештичја сиса а тамо је преко 40ºC по чика Целзијусу.","umetnost"
"hmmm. jel ovo krši pravila teme? 
http://img81.imageshack.us/img81/5475/1222malatq7.jpg

evo jedna mrtva priroda...
http://img235.imageshack.us/img235/3969/dscn0592ez3.jpg

( niko ništa ne kaći :( )","umetnost"
"sviđa mi se kako si suptilno odvojio prostor od vremena u istoj fotografiji... gornjoj, naravno...","umetnost"
"(stara fora, al' rekoh ajd'... :)","umetnost"
"Jbt ne mogu da verujem da je  ova tema izazvala toliko interesovanja.:D:D:D","umetnost"
"jeste stara fora, al je dobro ispalo što se pogledi razlikuju... da ti je ovaj ""live"" pogled tugaljiviji, bilo bi još bolje...","umetnost"
"aha :D:D:D","umetnost"
"To dole nije mrtva priroda...to je mrtva muva. :-)","umetnost"
"Al' prirodna muva, beš veštačkih aditiva :)","umetnost"
"rifreš","umetnost"
"catch the moment
slika=http://gallery.photo.net/photo/4656516-lg.jpg","umetnost"
"Ево пар мојих фотки:
(десни клик, open image, да би се виделе целе)

http://i55.servimg.com/u/f55/11/25/26/43/cg_08-10.jpg

http://i55.servimg.com/u/f55/11/25/26/43/cg_08-13.jpg

http://i55.servimg.com/u/f55/11/25/26/43/cg_11-13.jpg

http://i35.servimg.com/u/f35/11/25/26/43/img_2010.jpg

http://i55.servimg.com/u/f55/11/25/26/43/cg_08-11.jpg","umetnost"
"Između sna i jave

http://img24.imageshack.us/img24/8823/sanijava.jpg","umetnost"
"Za sve Vukajlijaše jedan cvijet strasti s moje terase. Hvala što ste me primili.

http://img17.imageshack.us/img17/4521/5392124320fa9a0f7b7.jpg","umetnost"
"sanjalice, posto das terasu?  ::::)))","umetnost"
"Nažalost, ne prodajem, ali mogu staviti još sličica :))","umetnost"
"Кликћите и зумирајте скоро до бесконачности, разгледајте Токијо (или било шта друго), сачекате да учита када зумира, слика се сасвим избистри... одличан сајт, мада није за оне са слабијом конекцијом:
http://gigapan.org/viewGigapan.php?id=604

Ево једне такве панораме и из Србије...
http://gigapan.org/viewGigapan.php?id=14678

Дубаи:
http://gigapan.org/viewGigapan.php?id=18876

Алпи:
http://gigapan.org/viewGigapan.php?id=11043

Los Angeles & South Bay Vista (овде лудачки може да се зумира):
http://gigapan.org/viewGigapan.php?id=7355

Уосталом, истражујте сами шта све има, на врху странице је search.

Мени је ово невероватно, цело вече буљим и дивим се :)

било би супер да се од овога направи игра... нпр. нађи на тој и тој слици човека у зеленом дуксу који коси траву :)))","umetnost"
"Хаваји. Наизглед обична фотка... кликћите до плаже и чекајте да се избистри, безброј детаља... :)))

http://gigapan.org/viewGigapan.php?id=5322","umetnost"
"I, ipak, pređe ova tema u podforum ""Kultura"". :)","umetnost"
"http://ontfin.com/Word/wp-content/uploads/2008/08/iguazu_falls71.jpg","umetnost"
"http://farm4.static.flickr.com/3603/3351597591_0b58696c7e.jpg

http://farm4.static.flickr.com/3277/3026949978_a357bf0e96.jpg

http://farm4.static.flickr.com/3059/2544641716_15490994a2.jpg

http://farm2.static.flickr.com/1130/1405949141_dfdf0a1adb.jpg

http://farm2.static.flickr.com/1039/1391396572_0f09eec705.jpg

fotografije su inace samo mali deo kolekcije jednog mog kolege, koji je ocigledno odlican fotograf :)","umetnost"
"http://photos-e.ak.fbcdn.net/photos-ak-snc1/v3352/43/95/1662915444/n1662915444_171932_5002974.jpg","umetnost"
"http://img149.imageshack.us/img149/5487/551788793a3437a83ce.jpg

cvijet strasti na mojoj terasi","umetnost"
"Један сајт са гомилом прелепих фотографија:
http://pixdaus.com/","umetnost"
"http://img170.imageshack.us/img170/2551/misao.jpg
misao","umetnost"
"http://img18.imageshack.us/img18/3789/dsc00106ytw.jpg","umetnost"
"http://pixdaus.com/pics/124296534182Lm72j.jpg","umetnost"
"http://pixdaus.com/small3/1247061562C3T44MM.jpeg","umetnost"
"najveca postojeca slika.....trines gigapiksela

http://www.harlem-13-gigapixels.com","umetnost"
"Ovo je slikano usred zime, napolju pingvini padaju u nesvest, a na Opštini Blace...

http://photos-h.ak.fbcdn.net/photos-ak-snc1/v2067/71/87/1374065506/n1374065506_30029519_5360.jpg","umetnost"
"http://img134.imageshack.us/img134/4536/gagi.jpg","umetnost"
"http://img22.imageshack.us/img22/3510/gagi6.jpg","umetnost"
"http://img134.imageshack.us/img134/1361/gagi2.jpg

http://img25.imageshack.us/img25/6275/gagi3.jpg

http://img3.imageshack.us/img3/6519/gagi4.jpg

http://img21.imageshack.us/img21/7455/gagi5.jpg","umetnost"
"http://img245.imageshack.us/img245/5039/stariprozor.jpg","umetnost"
"http://img156.imageshack.us/img156/2669/rdjar.jpg","umetnost"
"Evo i par mojih... 

http://i228.photobucket.com/albums/ee176/lone_stalker/IMG_5297.jpg

http://i228.photobucket.com/albums/ee176/lone_stalker/IMG_4812.jpg

http://i228.photobucket.com/albums/ee176/lone_stalker/IMG_4289.jpg

http://i228.photobucket.com/albums/ee176/lone_stalker/IMG_3932s-1.jpg","umetnost"
"Obožavam fotografiju i imam gomilu prilično dobrih fotki. Jedva čekam još i dobar fotoaparat :)))","umetnost"
"Imam i ja neke fine fotke, a ova mi se najviše sviđa: 
http://i33.tinypic.com/2lix5ph.jpg

Slikano sa nekog brda kod Sutomora.","umetnost"
"http://i35.tinypic.com/2w4b2av.jpg","umetnost"
"http://img24.imageshack.us/img24/575/cicak.jpg
http://img183.imageshack.us/img183/7227/img1134resize.jpg
http://img141.imageshack.us/img141/4169/sumarice.jpg","umetnost"
"Тек сада сам видео тему. Много фине фотке, па да и ја додам моје:

Врх једне литице од соли. Види се само из мора и има малецна плажа, али је нешто савршено. Нетакнута природа, треба скоро 2 и пол сата да се стигне до увале. Ради се о Криту:

http://photos-g.ak.fbcdn.net/hphotos-ak-snc1/hs139.snc1/5940_1229790625280_1244541074_30691302_6285686_n.jpg

http://photos-h.ak.fbcdn.net/hphotos-ak-snc1/hs139.snc1/5940_1229790665281_1244541074_30691303_2295039_n.jpg

http://photos-b.ak.fbcdn.net/hphotos-ak-snc1/hs159.snc1/5940_1229790745283_1244541074_30691305_8327121_n.jpg

http://photos-d.ak.fbcdn.net/hphotos-ak-snc1/hs159.snc1/5940_1229790825285_1244541074_30691307_1454022_n.jpg","umetnost"
"http://img59.imageshack.us/img59/9621/zivuljka1.jpg","umetnost"
"http://img209.imageshack.us/img209/9273/konzerva.jpg","umetnost"
"http://img190.imageshack.us/img190/3177/dsc00989lb.jpg","umetnost"
"Divni ste,napredujemo!","umetnost"
"Elenna, koji aparat imaš?","umetnost"
"http://www.adorama.com/ISODSCTX1GY.html","umetnost"
"http://blogs.pcworld.com/staffblog/archives/B_SONY_DSC-T200_R-CW.jpg

ovako izgleda...mislim na boju","umetnost"
"neke su slikane i boljim aparatom,ali na zalost, nije moj...i vecina ovih fotki je slikana u Grckoj:)","umetnost"
"Fotke su fenomenalne, ali Mr. Paradox prednjači!

Evo i nekih mojih, sa terena:

Mali potkovičar, majka sa mladuncem:

http://lh5.ggpht.com/_qxfZP6Si-q4/SmsW9vJf_bI/AAAAAAAAACw/_YO_cToCf94/s576/Rhinolophus%20sp.jpg

Eskulapov smuk:

http://lh4.ggpht.com/_qxfZP6Si-q4/SmsZSc8L5wI/AAAAAAAAAD0/niE1pr4K0B8/s720/Zamenis%20longissimus%205.jpg

Poskok:

http://lh6.ggpht.com/_qxfZP6Si-q4/SmsZ4RW1EhI/AAAAAAAAAEA/a9XAGdMsoCE/s720/Vipera%20ammodytes%201.jpg","umetnost"
"http://www.dodaj.rs/f/M/qK/1cRt5IA/vodenica-01.jpg

http://www.dodaj.rs/f/x/bL/1P3Addxz/078.jpg","umetnost"
"Baš su ti lepe fotke :)","umetnost"
"http://i287.photobucket.com/albums/ll126/there_was_no_other_name/100_3604.jpg?t=1264334338

makro fotografija u pokusaju","umetnost"
"kako da nabacim fotku ovde??????","umetnost"
"koju, jel tvoju ili neku sa interneta?","umetnost"
"IMGhttp://i50.tinypic.com/fktidu.jpg/IMG","umetnost"
