post,tema,topic
milice durmitor,umetnost,NA
đe reme a xfat ,umetnost,NA
 kefalonija,umetnost,NA
milice durmitor jeste ,umetnost,NA
sjećam ovog pogleda taman ovdje negdje lociran pišao divan pogled ,umetnost,NA
bjezte amateri ,umetnost,NA
 mutnija a xapt ,umetnost,NA
boli isao more lozis brt,umetnost,NA
pogled prozora ,umetnost,NA
 tvom slučaju pogled skreneš ogledala ,umetnost,NA
 tvom slučaju pogled ogledalo rekla poguban,umetnost,NA
gledaj žajka čisti,umetnost,NA
 podigne zhajkov spomenik ljudiiiz maradika verujem kapiraju kakvu legendu selu svom,umetnost,NA
 jedna letoshnja pogled prozora bile munje celu noc ,umetnost,NA
 naleteo ovu temu mojih okačim ps obe otvorte nju tabu ortak bavi parkurom tim kurcima ,umetnost,NA
tema preimenuje nubovi fotografije konkretno mare ti klasa video zadnjih dvajes strana xd,umetnost,NA
 druga fotografija prosto ponese naziv idi loksi mlad,umetnost,NA
fala radjarde loksi exif laze koristis nikon d jedne vojne parade đed obe otvorite nju tabu,umetnost,NA
ja nikon d mislite ,umetnost,NA
 kameru mog z dao nikona,umetnost,NA
krle d sasvim okej entry level aparat ostali modeli nikon dxxxdxxx serije objektiva,umetnost,NA
e skoro uzeo vr ii kit planirao uzmem skupim kintu d pocnem slikam po nekim proslavama zaradim fx telo,umetnost,NA
jes mare kupio polovni nikon d sigmom mm objektiv posebno valjalo naći mm ,umetnost,NA
 nikkor mož nadje kupujem prodajem nekih e polovan ja koristim d kit objekrivom vr cu uskoro ponoviti nikon mm f d krle svadbarenjem losa ideja isplati profijima,umetnost,NA
a tacno slika mm po boљe uzmed većim zumom,umetnost,NA
mm crop telu mm interesantan otvor blende bokeh daje npr razmisljam nikon ,umetnost,NA
ja ti savetovao pokrijed ,umetnost,NA
 uzmem oba cu najverovatnije uradim naci sasvim okej primerci kp e,umetnost,NA
ja hoću uzmem daje veći bokeh najčešće slikam portrete d srećom jedini entry fotoaparat autofocus opciju obezbeđen bolji objektiv naći bokeh ,umetnost,NA
 realno nikkor mm,umetnost,NA
 eto moš duzmeš nikkor mm prajm eto bokeha ja d g verziju g novija skuplja g objektivinikon af nikkor mm f gpro d objektivinikon af nikkor mm f d pro cene polovnih d e ja d morao jebavam fokusom manuelno frka ti motor telu kul bajdvej igra manuelnim objektivima mozete netu naci stari helios primeraka kinti jupiter nabavite m adapter kinti eto d,umetnost,NA
a slika mm bliže stvari profili zar ,umetnost,NA
posto mm objektiv stavi ziznu daljinu mm ce ti kasti napisah gore imaj vidu crop faktora tih mm d stvari mm,umetnost,NA
mala buba bleji cvetu dodji dodji mala buba ,umetnost,NA
a zamagљivaњe boљe pedesetice,umetnost,NA
 lakše postiže ka ugrađen autofocus motor objektiva postiže bokeh pozadini,umetnost,NA
ma ja pričam objektivu nikonovom mm ,umetnost,NA
 dobješ kul bokeh blende,umetnost,NA
 razmisljam l duzmem a ,umetnost,NA
 sasvim okej ce ti cesto faliti shirina nabavi nikako jedini torbi ,umetnost,NA
e vidiš razumem objektiv širokougaoni,umetnost,NA
širokougaoni objektivi objektivi recimo nekim rasponom mm koristiš enterijere pejzaže jedna podexponirana draga ,umetnost,NA
 savršeno rešenje ti aparat ,umetnost,NA
hahhaahhahaha ste nubare batalite kupovinu objektiva nemate pojma ni koristite lel a nemate pojma ni koristite imate najjaci krle misli ce slika proslave a nemoguce lel havarija prodjite jebanja kupovinom procitajte posto po ovome vidi kurcevog pojma nemate pitajte milcu vam odrzi casova kompakta al vam drzi lekcije kadriranja eksponiranja nubare a mare afd d m f mount hahahahahah haos jebeni,umetnost,NA
aj seri atife čitaj stari helios primeraka kinti jupiter nabavite m adapter kinti eto d nisi cuo ovakve adaptere problem ja d morao jebavam fokusom manuelno frka ti motor telu kul nemam motor telu ni pomišljam starije nikkoreheliosejupiteremirtair bar problem igram mf btw takav bog daj okaci tvoju fotku,umetnost,NA
velikisrbine ustvari problem dođed temu isprozivad cemu pricamo a pritom dad ni konstruktivan savet odvalili pogredili umesto isprozivao mogao uradi mogao kobjasnid umed umed objasnid tripujed znad boљe nubare ti nubara ziљavija desetpet puta,umetnost,NA
pitajte milcu vam odrzi casova kompakta al vam drzi lekcije kadriranja eksponiranja awwwww d,umetnost,NA
ma atif loš pokušaj trola zanemarite nabije nogom guzicu okačiti okačio on nahrani svoj presahli ego ustvari žalosnije setih pojma kritično uhvatio ovako bezrazložno kenjati,umetnost,NA
prvo mare takav maestro znao flange focal distance ti rastojanje flanse senzora posto nemas pojma recimo m mount zavrces posto verovatno znas ni mount blizi senzoru f mounta nikonov navoj objektive posto verovatno ni znas e ubaci adapter objektiv startu blizi senzoru moguce a ti odaljis posto verovatno nemas pojma kakve posledice ostavlja ti kazem ces heliosom moci fotografises neciju glavu vrat buduci neces moci fokusiras dalje m naravno postoje adapteri takodje nemas pojma problem distance flanse koriguju optickim elementom degradiraju kvalitet slike skuplji prevodu daces vece pare a on ce usere kvalitet objektiva kacis uzmes obzir mikro trazilo svom aparatu ces shvatis takva zajebancija totalno neprimerena nerealna iskoristiti pretezno makro tj cvece jako lose radis zasto jako lose valja zapitaj jedinstveno tvojoj fotografiji uradio uperi aparat cvet centralna kompozicija flat boje ukupno insekti ti dupetom okrenuti bolo im pridjes spreda jednostavno radi a ti kazes serem keva ti rekla ekstra slike verovatno riba drugara veliki crni aparat naravno uslikas umetnicko delo jeste kitu postavio valja reko milca predavanja vam drzi a vi procitajte tipa milana fizija fotografija kompoziciji univerzalno slikarske dobre serite kupovini objektiva trenutno radite ste mogli saa najbednijim kompaktom godina manje lazemo a video znas ces mf apsurdno kupovati prevazidjen objektiv kakav f afd e najbolji dx nikon objektiv pare mm f svakom aspektu bolji plus af svom telu a hoces uzmes f poznatih razloga ti uzmes afd bolji primerak stare nikonove e serije kojih e a ti oba manuelna a teske ste nubare apsolutno ok kazem ste nubare niste ni po kurca potrudili naucite roditeljsku kintu trosite objektive znate koristite univerzalni detektor nubara hoce pucanjem kinte napreduju a postizu tripujete cete proslave slikate rade ni mozete jebeni zatvoreni prostor dal ti decko realan dal ikad pozeleo zumiras retardirano izrazim shvatis zatvorenom prostoru veci problem stanu kadar ti poslovicno tamne proslave uzmes objektiv poslovicno govno poslovicno male svetlosne moci poslovicno beskoristan takav zum govno a interesuje zasto boli ti objasnjavam teoriju optike uzmi fizija citaj pocetak bar ces znati zasto ti f proslave ti osim objektiva ti blic a ces ti kazes pop up blic aparatu a ja cu ti kazem uzmes knjigu ucis fotografija drugo uci drugo deco ja rekao ja bog ste vi nubare milca bog a ti loksi nauci pravilno eksponiranje sasvim ok ti zelis ti fotografije izgledaju tamnije znaci ovako ofrlje eksponiras senzor film podnosi svakakve zajebancije moras eksponiras pravilno aparatom a potamnjuj obradi ti hoce nemoj jedes burek pored aparata fleku senzoru,umetnost,NA
 temi baštovanstvo potrebu posere nekog drugog tipa ti sadiš luk martu e nubaro luk sadi februaru,umetnost,NA
 serem po ljudima misle pare odgovor pitanje smatras gresim,umetnost,NA
 temi baštovanstvo potrebu posere nekog drugog tipa ti sadiš luk martu e nubaro luk sadi februaru fakat fakat tema baštovanstvu jednom trenutku pretvorila priču zp hibridu tretiranom psi x zemljište ph a nemački wwb g d varijante nisku šumadiju odličan odnos cena kvalitet a niži ph dovoljno pow ja zajebao dodao rastvor mauritanijske šalitre dobra volumen mušmule ispale pirgave sledeću sezonu budem dodavao šalitru reko čovek treće prskanje dodam neutralizator klm a twa kupi wwwcoolgardenbayu šalju ljudi plaćanje pouzećem,umetnost,NA
 kažem atifovoj strani čovek priča realnu čupri njegove postove uzimati dobronamerne fotografija umetnost takva stvarati nasumično uređaje fotografske aspiracije prvo potrudiš naučiš osnove čitaš ozbiljnu literaturu bavi kompozicijom svetlom kadrom postulatima likovne umetnosti generalno čime pregledaš hiljade nekvalitetnih fotografija povataš kič provaljeno originalno tek pređeš tehnički aspekt ja bavim fotografijom ni stvaranjem ni gledanjem pun pčela muva makro modu sličnih kombinacija burazera ozbiljno bavi fotografijom nači fičurovan po flikeru sličnim sajtovima ponešto tražio mu test pošalje dvadesetak tehnički prostih fotki provalim kič a suv kvalitet rezultati otužni udeo aparata objektiva lajtboksova bliceva sveden minimum strogo neznanje stilodsustvo istog rade posao,umetnost,NA
prvo mare takav maestro znao flange focal distance ti rastojanje flanse senzora posto nemas pojma recimo m mount zavrces posto verovatno znas ni mount blizi senzoru f mounta nikonov navoj objektive posto verovatno ni znas e ubaci adapter objektiv startu blizi senzoru moguce a ti odaljis posto verovatno nemas pojma kakve posledice ostavlja ti kazem ces heliosom moci fotografises neciju glavu vrat buduci neces moci fokusiras dalje m naravno postoje adapteri takodje nemas pojma problem distance flanse koriguju optickim elementom degradiraju kvalitet slike skuplji prevodu daces vece pare a on ce usere kvalitet objektiva kacis uzmes obzir mikro trazilo svom aparatu ces shvatis takva zajebancija totalno neprimerena nerealna iskoristiti pretezno makro tj cvece jako lose radis zasto jako lose valja zapitaj jedinstveno tvojoj fotografiji uradio uperi aparat cvet centralna kompozicija flat boje ukupno insekti ti dupetom okrenuti bolo im pridjes spreda jednostavno radi a ti kazes serem keva ti rekla ekstra slike verovatno riba drugara veliki crni aparat naravno uslikas umetnicko delo jeste kitu postavio valja reko milca predavanja vam drzi a vi procitajte tipa milana fizija fotografija kompoziciji univerzalno slikarske dobre serite kupovini objektiva trenutno radite ste mogli saa najbednijim kompaktom godina manje lazemo a video znas ces mf apsurdno kupovati prevazidjen objektiv kakav f afd e najbolji dx nikon objektiv pare mm f svakom aspektu bolji plus af svom telu a hoces uzmes f poznatih razloga ti uzmes afd bolji primerak stare nikonove e serije kojih e a ti oba manuelna a teske ste nubare apsolutno ok kazem ste nubare niste ni po kurca potrudili naucite roditeljsku kintu trosite objektive znate koristite univerzalni detektor nubara hoce pucanjem kinte napreduju a postizu tripujete cete proslave slikate rade ni mozete jebeni zatvoreni prostor dal ti decko realan dal ikad pozeleo zumiras retardirano izrazim shvatis zatvorenom prostoru veci problem stanu kadar ti poslovicno tamne proslave uzmes objektiv poslovicno govno poslovicno male svetlosne moci poslovicno beskoristan takav zum govno a interesuje zasto boli ti objasnjavam teoriju optike uzmi fizija citaj pocetak bar ces znati zasto ti f proslave ti osim objektiva ti blic a ces ti kazes pop up blic aparatu a ja cu ti kazem uzmes knjigu ucis fotografija drugo uci drugo deco ja rekao ja bog ste vi nubare milca bog a ti loksi nauci pravilno eksponiranje sasvim ok ti zelis ti fotografije izgledaju tamnije znaci ovako ofrlje eksponiras senzor film podnosi svakakve zajebancije moras eksponiras pravilno aparatom a potamnjuj obradi ti hoce nemoj jedes burek pored aparata fleku senzoru jebeno procitao ,umetnost,NA
lik upravu reko ciњenica vaљa aparat kupio gmazina nolajfuje sobi mu keva potura taњir hlebom nutelom namazanom druga stvar razumem zadto divљad udao jebenu stranicu dana podto kupio aparat želim razmenim midљeњa љubiteљima fotografije možed primetiti postavљao dosta pitaњa jebeno nemam pojma ni cemu naravno poceo ucim preporuku kњige mogao duzmem razloga govorid nub ja ustvari jesam ocekujed dana uzeo entri level jebeni naci pitam citam drugi pametno pisali pozz,umetnost,NA
atie mrzisxh hrvat,umetnost,NA
atif prosvetlijo gowno,umetnost,NA
btw atife okači tvoju fotografiju hnjohnjo,umetnost,NA
 mogli obnasniti najbolje izvedem slikanje drugarice rodjendanu ez doadtnog blica mod stavim slikam a slikama dovoljno svetlosti,umetnost,NA
atif ojebao traktatom al moglo tog pidaњa po lobaњama momci ozbiљni nameri svojoj nadam im pomoglo sumњe strucno midљeњe parama kupiti fizicko duhovno ja posedujemo baton,umetnost,NA
krle mogli obnasniti najbolje izvedem slikanje drugarice rodjendanu ez doadtnog blica mod stavim slikam a slikama dovoljno svetlosti ,umetnost,NA
jako lijepo atife jako lijepo,umetnost,NA
fala stevane љeљ,umetnost,NA
jeste maestro ja picka muslimanska ti gledaju fotografije prosetaj knezom jedna a ti krle brate uzmi procitaj interesuje posto blica nemas osim pop up a moraces koristis sreca af assist nikonima ti cini bar fokusom nece problema olaksavajuca okolnost slucajeva ces verovatno mm rekao zurkama obicno tesno nemam pojma kakvo merenje tvom nikonu ja radio radio m modu dakle zavisnosti tamno podesavas sledece stvari prvo stavis iso relativno dobar svojim telom nemoj ides najverovatnije ces iso iso zavisno uslova lokalu zatim ces stavis shutter blendu komotno nulti korak mogao zakucas f radis glave istoj fokalnoj ravni a zurci ti interesu mutis neciju glavu vidi dobijas ovim shutter om duzi ce videti ambijentalno svetlo znaci nemoj zapadas zabludu ce ti fotografije stresene shutter ispod posto koristis blic ljude ces zamrznes blicem shutter podesavas prostor vidi znaci znas opalis fotku blicem obicno ljudi budu pod njim a ostalo ode crno izbegao produzavas ekspoziciju tj produzavas shutter pazi aparatu oznaka pola sekunde a prelazi znas razlomke smanjujes produzavao vreme predje postaje obrnuto zavrti tockic videces pricam vrtis levo produzavas vreme znaci blic podesis snagu nece sprzi lice ljudima a posebno ribama koitus posao odradis valja shutter produzavas znaci ides upliva prostora kome zurka okolno ce streseno seljacima ionako kulnpr cdncomwp contentuploadsnightclub photographyjpeg relativno slicna ti postignes svojim aparatom ovako zajebavas ovim blurovanim regijama stavis duzu ekspoziciju vrtis aparat probaj valjda nisi glup vredi nikakvog kurca ja napisao zasto jednostavno nubara znas znaci pola stvari ti reci captain obvious xue xue xue jebiga ja kreten nubaru kazem nubara a shvatio procitao fotografiji osnovnim tehnickim aspektima slobodno tesi tehnicka strana drvljenje zp hibridima a osnovne stvari moras znas niko ti pomogne znas neces razumeti jezik kojim govori najbolje posto neglup kaem pametan decko poznajem procitas aparat uzmes probas promenis parametar vidis radi promenis drugi isti polako ces shvatis lakse procitati ljudi lepo pisali jebiga niko cita skurca odabrane vukajliji,umetnost,NA
looooooooooool,umetnost,NA
srbine ja drvio zp hibridu m račun račun stručnjaka svaka tema tiče tehnike pretvori bombardovanje šiframa skraćenicama objašnjenja uživanjem čitam,umetnost,NA
slabo atif razumije,umetnost,NA
 kolko ide stvar uz ovotemsku raspravu,umetnost,NA
 ti gledaju fotografije prosetaj knezom jedna begea bači linak ti protiv hrvata ,umetnost,NA
 objašnjenja uživanjem čitam shvatio većinu pomoći ti savetu spusti loptu ,umetnost,NA
 vi imate protiv hrvata,umetnost,NA
ošo saito ukurac,umetnost,NA
 vi imate protiv hrvata a b preklapaču onu vojsci kratku devetku ha ha mag,umetnost,NA
 imamo bombe noževe puške lolololo,umetnost,NA
atife aparat preporucujed a bruka dobar oću њim ublažim realno nub zanima kurcim ovako a fotke ispadnu ok msm prefiњenu umetnost pare problem al jura fazon,umetnost,NA
plee,umetnost,NA
alo rasni nie bombe bonbe,umetnost,NA
šomi uzni contentuploadsoriginal ,umetnost,NA
 brt iskreno rekao želim neću foliram profesionalni fotograf neću svakih dana kupujem aparate opremu cim naucim gomilam aparate stvari bacam pare oću odma kupim bruka traje pravi dojajne fotke,umetnost,NA
 tie best buy technologycomprojectsimageslarge ts ,umetnost,NA
kolki ti budjet,umetnost,NA
odes lepo prodavnicu povedes cupi pitas pitas on ti aparat ti slikas svoju cupi pitas dal zadovoljna jeste uzmes aparat jedini normalan nacin nameravas koristis isti nacin naucis tome znaci uslikas mraku svetlu krljnes gace vidis ti tuki veci njim slikas ispunjava prohteve ,umetnost,NA
bači linak ti gledaju fotografije prosetaj knezom jedna begea zasto izbegavas das linak nisi mix trola forumskog filozofa aparat nie uzeo ruke dokazi pravu dechkonjo,umetnost,NA
ocu brate sig,umetnost,NA
prodlo punoљestvo prodlo vaљano uradio kak reko super slike ispale jod kupim blic pozz,umetnost,NA
 srbine brt uraditi tolikog slikaњa cupi msm takve stvari volim snimam kita veća skupљe zapamti,umetnost,NA
 igrao macro opcijom dužinom ekspozicije a iza mahao lampicom priveska ,umetnost,NA
