"post","tema"
"Ček bre Che-Vu, ja koji sam ovdje branio LGBT populaciju, i dalje je branim, branio migrante, sad ja fašista?

Nađi mi jednu spornu stvar u ovome što sam napisao? Nisam rekao da žene treba diskriminisati, samo sam rekao da ne treba da bude POZITIVNE diskriminacije.

Takođe ove ostale stvari: za vječne studente, za to da djecu treba uključiti u kućne poslove, da je važnije da im se pruži zdravo okruženje, u šta spada i to da imaju braće i sestara, nego da imaju airmax ili iphone, ne vidim u tome ništa sporno.

Znam dosta roditelja koji baš zato nemaju više djece jer kao ""ne mogu im priuštiti, ovo ili ono"".

Pa baš oni koji odrastu u relativno skromnim uslovima imaju bolje predispozicije da kasnije imaju zdrave pojmove o životu.

A što se tiče Republike Srpske, slobodno dođi, garantujem ti da nećeš zaraditi nikakvu šljivu, i ovi stavovi koje ja iznosim su moji stavovi, nemaju nikakve veze sa Banjalukom i Republikom Sprskom.

I kod nas nažalost većina ljudi površno gleda na porodične vrijednosti, važnije im je da viču UAA PEDERI, nego da se pozabave stvarima koje zaista loše utiču na heteroseksualne porodice. A po pitanju heteroseksualnih porodica imaju ekstremno napredne stavove, znači, bukvalno na nivou Novog Zelanda...

Nismo ni svjesni koliko su nam se te vrijednosti duboko ukorijenile, jer prema njima nikad nismo imali otpora, za razliku od LGBT agende koju prepoznajemo kao neko strano tkivo i protiv nje se borimo.  Ali sve ostalo smo maksimalno usvojili, npr. to uvjerenje da je važnije jednom djetetu pružiti sve na svijetu, a da nije važno da li će to dijete odrasti samo, bez braće i sestara ili neće... Kao i to da se ljudi razvode ""ko dobar dan"", da žene idu na abortus ""ko dobar dan"", itd... Da se djeca razmazuju umjesto da se uče nekim životnim vještinama, to ti je sve tako i kod nas u Republici Srpskoj.","drustvo"
"Materijalno blagostanje je od ograničenog benefita za dalju budućnost.","drustvo"
"A što se tiče Republike Srpske, slobodno dođi, garantujem ti da nećeš zaraditi nikakvu šljivu, i ovi stavovi koje ja iznosim su moji stavovi, nemaju nikakve veze sa Banjalukom i Republikom Sprskom.

Dobro bre Jovo, niste Francuzi, šejtan im nanu osedl’o, daću ti to. I izvini na gruboj šali, odje u mene je već kasno, cirka se i palamudi sa Jovorima iz RS koji su strejt-edž u ranu ranu zoru.

Samo me okida to tvoje zagovaranje državne intervencije u polju porodice. Pa sam se malo okinuo.","drustvo"
"*orozuje","drustvo"
"Materijalno blagostanje je od ograničenog benefita za dalju budućnost.

Pazi, činjenica je da razni preduzetnici, biznismeni, uspiješni ljudi uglavnom potiču iz porodica koje nisu bile baš siromašne. Socijalna mobilnost od nižih ka višim klasama je nažalost više izuzetak nego pravilo.

Samo si ti mene pogrešno shvatio. Čovjek svojom voljom, bez velikog truda i doze sreće, ne može promijeniti svoju društvenu klasu.

Znači za nekog roditelja, to kojoj on klasi pripada, kakvo je njegovo imovno stanje je relativno fiksno, to je neka datost. I u skladu sa tim, biće i neke perspektive njegove djece.

Dakle, na to kakva će biti nečija budućnost, dosta utiče to koliko su mu roditelji bili bogati.

Ali ono što sam ja htio reći, je kad već pripadaš određenoj klasi, određenom društvenom sloju, to da li ćeš ti te pare trošiti na to da djetetu pružiš sve na tacni i da ga razmaziš ili ćeš ga vaspitati u skromnijim uslovima ne utiče značajno na njegovu budućnosti.

Znači pošto čovjek svoju klasu ne može da promijeni, ne treba to koristiti kao neko opravdanje da se nemaju djeca ili da se ima manje djece.

Materijalno bogatstvo i pedigre roditelja će djeci više od koristi biti kasnije, kad budu recimo trebala da se zaposle ili otvore neku firmu (recimo da ih roditelji mogu pogurati sa nekim početnim kapitalom) ili da imaju neke veze poznanstva, ili da su na njih prenijeli neku opštu kulturu koja će ih učiniti poželjnijim u poslovnom okruženju, a ne u toku samog odrastanja.

Ne možeš me ubijediti da je za zdravo djetinjstvo neophodno ići i na ljetovanje i na zimovanje svake godine, i na tri sekcije i dva sporta, i da je nemogućnost da se to ""pruži svom djetetu"" adekvatno opravdanje da se odustane rađanja / pravljenja djece.","drustvo"
"brat che je pomenuo roditelja 1 i roditelja 2 sve receno","drustvo"
"Dobro bre Jovo, niste Francuzi, šejtan im nanu osedl’o, daću ti to. I izvini na gruboj šali, odje u mene je već kasno, cirka se i palamudi sa Jovorima iz RS koji su strejt-edž u ranu ranu zoru.

Samo me okida to tvoje zagovaranje državne intervencije u polju porodice. Pa sam se malo okinuo.

Okej, nije frka... i slažem se da svaki intervencionizam zvuči grubo i ružno, ali ja nekako kontam da je i izostanak intervencije intervencija. I nečinjenje je činjenje. Ipak je država suveren koji uređuje stvari u nekom društvu, i ona po difoltu postavlja neka pravila igre. Sad je samo pitanje koja pravila će da postavi.","drustvo"
"Država nije sovereign. Ja sam suveren. Ti si suveren. Porez plaćaju budale. Najbolje državno uredjenje je diktatura, pod uslovom da sam ja diktator.
Sve ostalo je paorizam.","drustvo"
"A tata zborit ode, dosta je bilo bajke
Decu ne donose rode, decu rađaju majke","drustvo"
"*Već ih radjaju majke.
Kazni se.","drustvo"
"Che-Vu, suverinitet zaista potiče od naroda, ali je prenesen na državu, iz prostog razloga da ne bi mogao svaki Francuz kome se digne da ti pravi šljive. To ti je teorija o društvenom ugovoru. Bez države vlada prirodno stanje, rat svih protiv svih.","drustvo"
"STUDENTI

1.  
a&b) Ne postoji bar za naše uslove nikakav benefit od limitiranja studiranja i veće ekskluzivnosti istog. Ti ljudi svakako moraju uporedo i da rade, i jedino što si postigao je da imaju veće dažbine i manje sigurnu materijalnu osnovu za pravljenje dece. 

Doduše tu postoji i odgovornost roditelja koji tolerišu pojedine debiloide i kad zagaze u tridesete, iako realno nije krajnja nužda da žive zajedno.

c) To svakako nije uslov u javnom sektoru hehe. A da diktiraš privatniku kriterijume zapošljavanja nećeš uspeti.

ŽENE

2. Ideja da ženama danas ne treba muškarac je čista histerija s obe strane (i tih žena i preplašenih jovora). Svakako ne pomaže što je ta fraza postala mema, ali ona može biti ubedljiva samo do nekih poznih dvadesetih, kada se bliži dospelost za mnoge životne obračune, a počinju da prete i kamate. Očekivano da će ženama biti izraženiji imperativ da budu sa nekim materijalno situiranim u najmanju ruku, ali taj izvrnuti model o kome govoriš će se u boljem slučaju izbalansirati u psihologiji i praksi ili spektakularno raspasti tako što će stvari odvesti u neki orijentalni ekstrem kao pendulum. Jer ne može društvo dugo da ekonomski trpi neprofitabilna zanimanja koja usput pružaju i visoka akademska zvanja i visoke prihode a u biti su net loss za celinu. Polne histerije će biti same sebi usud, ne treba brinuti mnogo o tome.

DECA

3. Ovde imaš neke prilično pastoralne motive… ok vaspitanje i disciplina će poslužiti da ne naprave nekoga debilom, ali to nije nužno u sprezi sa željom da dobiju decu što pre, niti garant da će hteti više dece.

4. Ovde je jedini ozbiljan fejl u razmišljanju, jer samo dobra i pouzdana struktura društva može da motiviše pravljenje produktivne dece. Džabe se nigeri razmnožavaju kad prave generacije uboge sirotinje koja nema uslova da društvu išta dobro donese. Izdvojio bih ovo:

Pa baš oni koji odrastu u relativno skromnim uslovima imaju bolje predispozicije da kasnije imaju zdrave pojmove o životu.

Ovo je na primer patologija. Duhovni/moralni talog vrlo dosledno se poklapa sa materijalnim, i to je istorijsko iskustvo koje se uporno ignoriše. Predispozicije za zdravo i dobro i uspešno su uvek direktno proporcijalne ulaganju. Zato oni bistriji među nama žele da pripreme bolje uslove za dinastiju, a oni mutniji čekaju u redu za socijalno i jebu sestru na crveno slovo. 

Na sve navedeno, teško je inspirisati ljude na štancanje u društvima koja su u krizi a znaju da može bolje. Afgan ne zna za bolje, kad mu je stomak pun on spodbije svoju bulu, njegova piramida ima dva stepenika i oba je time pregazio. I eto pešes naslednika - dvojicu će da sažeže američki dron, jedan će da umre od besnila, jedan da pere ulice u njemačkama i da bude promptno deportovan u nemaštinu za jedno par godina kad evropa skroz prsne/ozdravi, a ovaj poslednji, ako nije peder (kamenovan), da nastavi tradiciju hiperprodukcije ljudskog škarta. Lep je to procenat priraštaja al nije baš ubedljiva slika i prilika, kad isključiš x8 zum koji si fokusirao na priraštaj","drustvo"
"*Već ih radjaju majke.
Kazni se

A bre čevu prošlo 30+ godina od kad smo slušali to na gramofonu u vrtiću dobro je da se sećam i ovoga","drustvo"
"Dobro bre Skeletore, samo kažem :)","drustvo"
"Che-Vu, suverinitet zaista potiče od naroda, ali je prenesen na državu, iz prostog razloga da ne bi mogao svaki Francuz kome se digne da ti pravi šljive

Šljiva prodje, Manu Čao nikada.","drustvo"
"Ovog jovu malo čačneš i svašta iz njega izađe, provalili ste to vidim","drustvo"
"@jebač

1) što se tiče ""vječnih studenata"", tu treba možda više raditi na stavu koji od fakulteta pravi neki imperativ (zato i dolazi do vječnog studiranja), nego toliko na nekim konkretnim mjerama. Imperativ fakulteta dovodi do toga da veliki broj onih koji realno nisu za fakultet zaglavi na istom, i studira sto godina, ili nikad ni ne završi, a da su krenuli raditi sa 19, do 30 bi možda malo i napredovali, i imali bi već 11 godina staža. Ne treba imati apriori negativan stav prema poslovima koji se rade sa srednjom školom. Dosta i onih koji su studirali ne završi, pa opet spadne na te poslove. A i dosta onih koji završe, svejedno rade takve poslove. Ali mi iz nekog razloga imamo tu ideju da je fakultet imperativ i onda se tu mnogi zaglave i sjebu.

2) Ovo pod 2 je najkontroverznija tačka, jer svako nastojanje da se položaj muškaraca popravi tako što ćeš kvariti položaj žena je etički sumnjiv, da ne kažem nemoralan. Zato sam naglasio da ne treba žene diskriminisati. Izostanak pozitivne diskriminacije o kome sam govorio je neki maksimum što se može napraviti da se malo izbalansira taj odnos snaga između polova, a sve preko toga već ne bi bilo okej. Sad koliko se te stvari mogu same po sebi ispeglati, to zaista ne znam.

3) Slažem se da to što su djeca bolje vaspitana i rade neće samo po sebi povećati želju roditelja za djecom. Ali možda bi moglo uticati u nekoj mjeri, ako bi se taj stav promijenio na nivou kulture. Danas roditelji gledaju na djecu samo kao na neke parazite kojima samo daješ, daješ, daješ, a oni ništa ne vraćaju. Ako bi se recimo povećala svijest o tome da djeca mogu biti i korisna, možda bi neki manje oklijevali da budu roditelji. Npr. tipičan primjer korisnosti djece je u višečlanim porodicama, gdje recimo stariji brat ili sestra nekad može da čuva mlađeg brata ili sestru. Time rasterećuje roditelja, a i sam/a stiče neke korisne vještine.

4) Pogledaj moj odgovor kamenom na tu temu, ostao je na prošloj stranici. Ne tvrdim da materijalno bogatstvo uopšte nije bitno, ali mislim da je više bitno u nekim kasnijim fazama. Sem toga mislim da se ono ne može lako promijeniti, samim tim ono ne može biti opravdanje da se ne prave djeca. Jer ako bi bilo, onda bi mogao slobodno reći - sirotinja ne treba da se razmnožava, a tek bi to bio fašizam.

Pogledaj malo u prošlost, pa ćeš vidjeti da su mnogi od naših velikana potekli sa sela iz relativno skromnih porodica.","drustvo"
"Džabe se nigeri razmnožavaju kad prave generacije uboge sirotinje koja nema uslova da društvu išta dobro donese

Miles Davis, Lewis Hamilton and Percy Lavon Julian have joined the chat.","drustvo"
"Što dalje znači da ti Manučao zalepio šamar lol?","drustvo"
"Miles Davies, Lewis Hamilton and Percy Lavon Julian have joined the chat.

Da brate, jebač u prošlom postu opleo baš rasistički.

Pogotovo ova rečenica: 

Duhovni/moralni talog vrlo dosledno se poklapa sa materijalnim.

A to su baš mnoge psihološke ozbiljne studije dokazale, da je zapravo suprotno. Tj. npr. da su bogati po pravilu veće stipse (zato i jesu bogati), a sirotinja je spremna da od svoje sirotinje pomogne i drugom.

Takođe, prije će ti stati na pješačkom prelazu neko ko vozi opel kadet, nego neko u nekom nabudženom džipu. Pare udare uglavu, ljudi se probahate.

Ne kažem da je to uvijek slučaj, neću sad ja da udaram na jedan stereotip drugim stereotipom, samo hoću da kažem da je taj stav da su siromašni ljudi manje vrijedni u moralnom smislu pogrešan.","drustvo"
"a budale...","drustvo"
"Što dalje znači da ti Manučao zalepio šamar

Znači prolazimo kroz Fra na putu za Eng, ja predložio avion ali bilo jeftinije kombijima, u redu. Strogo auto- putem, pravac Kale. 13 sati kroz žabaristan, noga na gasu, stajem samo na naplatnim, šalteruše i šalterušani pričaju iskjlučivo Fra, ja već kod treće počnem da odgovaram na serbskom, posle pete im jebem i majku i Čaoa i Čaovljevu majku, sve uz onaj dvolični osmeh što sam naučio od emgleskih podanika. Stižemo u Kale negde oko 9 uveče, trajekt za Dover sutra sabajle, ekipa ode da kunja u neki Š smeštaj, bubnjar, tonac i ja u fazonu ajmo na pivo, vozili/navigirali smo kroz ovaj nesvet poslednjih 13 sati.
2 kafića, jedan kraj drugog. Kako mi ušli u prvi - tako u drugi stiže ekskurzija od 30 omladih žabojedaca, 15-ak muških i srazmerno toliko pičetine. Barely legal.
Mi tu uz pivo nešto krenemo na emgleskom - u kako bih joj utrčao klizeći s ledja hehe kad odjednom pada medj nas ona tabla na kojoj se reklamira supa dana, pada na onaj stakleni sto i leti staklo na sve strane, toncu seče arteriju na desnoj, ja pošto sam najvisočiji od ovih nesoja kao ustajem ne u fazonu saću da vi utepam nego više ŠKK, došli da zabijemo pivčugu pre sove, kad shvatim da sam lice u lice sa 15 naloženih Fra adolescenata, jedan me kao huška da sam homosekšual, ne raspravljaj se s njim nabodi ga, dok sam se dozvao vidim pesnicu kako se povećava, izmaknem se malo ali me potkačio, morao da nosim sunčane 24/7 sledećih 10 dana.
Posle došla 4 žandarma u onom drugom najmanjem pežou, nije 106 nego valjda 206, svi metar i po, scena kao u crtanom, izlaze iz pežola i batinaju one klince, neki se izvukli i posle kao da popuše lulu mira s nama, rekli e vi ste emglezi dobacivali nešto našoj pičetini, mi kao iz topa KAKVI EMGLEZI MI SMO KIWI, oni što bi Vendi rekla napravili preokret od 360 stepeni AAA VI STE KIWIJI SORI BRO KAMATE KAMATE ŠTO NISTE ODMA REKLI DŽONA LOMU KIA KAHA!
Čru stori.","drustvo"
"Jova se sprema za narodnog poslanika, vidim. Pokupiće glasove penzionera, ratara i krezube srbije/srpske ko iz pičke. Ona da rađa, on da brani, tvornice radnicima, sirotinja je moralno superiorna i ostale floskule koje drže razne dodike, slobe i vučiće na vlasti otkako je sveta i veka.","drustvo"
"Jeste, Majls Dejvis, Klarens Tomson i Barak Obama, a na svakog dođe otprilike 23,700 Džordž Flojdova","drustvo"
"Jak storytime chevu iskreno, podijeli neke dogodovstine ponekad iz svog iskustvom bogatog života sa ovim obicnim narodom","drustvo"
"Kameni, karikiraš. Al okej, svako gleda iz svog ugla.","drustvo"
"Che-vu vrhunska priča, a pogotovo stil pričanja.","drustvo"
