post,tema,topic
jeste majls dejvis klarens tomson barak obama a dođe otprilike džordž flojdova,drustvo,2
jak storytime chevu iskreno podijeli dogodovstine ponekad svog iskustvom bogatog života ovim obicnim narodom,drustvo,1
kameni karikiraš al okej gleda svog ugla,drustvo,1
chevu vrhunska priča a pogotovo stil pričanja,drustvo,1
 objedinih plidua jovora kroz pripovedanje zovite ivo andritczs,drustvo,2
 sanse madjarska svajcarska jaci derbi che jovor,drustvo,2
 čekamo slike naduvane lusi loules,drustvo,1
 prije ti stati pješačkom prelazu vozi opel kadet nekom nabudženom džipu najvise veze tim pesacki udaljen centra grada kakav soj stanovnistva prelazi pesacki bukv odnosno prisustvo semafora ucestalost pojavljivanja murije,drustvo,1
 sanse madjarska svajcarska jaci derbi che jovor jedino pes staviš puškaša husarima a šaku zulua hitlerovim bankarima napeto,drustvo,1
 nadjem israo opel kadet stajanje pjesackom znaci gorih vozaca ovih starim autima bukv manje para vozis grdnije auto neoprezniji agresivniji bahatiji manje postujes pravila kukaš opravdano kažnjava policija pogledaj road rage svaku svadju tuču saobraćaju učestvovao q cayennu ti popušim uvijek pasati lubeničari raspali bmw audi,drustvo,2
cenim ja jovora dokaz rs šilja elokventan dikcija mu osećam mestu najbitnije vidi kućno obrazovanje odgoj retkost ovom sajhtu poslednje vreme,drustvo,2
poljubac pohvala jovora,drustvo,2
 ljudi kakvi izlivi nježnosti d,drustvo,1
 pliduu ovi besnijim kolima znas znaju iseku malim starim autima cini najvise pika puntoima,drustvo,1
plidule zavisi ti prvi kabrio time hvališ šaljivom sajtu paziš ti ostane udubljenje obliku poslednjeg krika pripadnika žgadije hladnjaku počneš menjaš kabrie čarape…,drustvo,2
 brate jebač prošlom postu opleo rasistički rasizam nacionalizam nikada jasni ti pripadnik jedne rase nacije naneo zlo kraja života bezuslovno mrziš ostatak rase nacije osim naravno radi francuzima,drustvo,1
chevu nemam ja kabrija ni skupa kola dosta iskustva saobracaju posebno gradskom ovim nasim prostorima ovi losim autima em udaraju vratima parkingu em pobjegnu ti zagrebu auto em gasa prestrojava agresivno neispravnim autima nosi velik rizik normalne vozace gasas auto k keramicke diskove pomoćne sisteme radiš tjuniranoj golf ,drustvo,1
seljacine jeftinim kolima vs plidui httpswwwfacebookcomsharevpbohsebkymgkmdmibextidxcpwds,drustvo,1
 dosta iskustva saobracaju posebno gradskom ovim nasim prostorima taksi uber ddd,drustvo,1
bolji link httpswwwfacebookcomsharevubxhgythaekkfzspmibextidofdknk,drustvo,1
 offtopikujem svidja nekom love tolerise svasta “ on krao imaa” “ ukrao metar drva” slicno kazem hranu bogu niko nece ostati gladan nemojte prqviti bezgrijesnim nemaju,drustvo,2
nzm plidu ćale jednom opasan auto pričao ide kroz gužvu a voleo diči kroz saobraćaj preseče ljude uleti kaže biraj najskuplje najnovije aute presečeš ubaciš naguziš im sirotinju krševima zabole tukidid ti popuste a ovi gedže paze problema,drustvo,2
 fora tome sirotinja bezgrešna tome ti jebač idealizujete bogate istina siromašne zemlje korumpiranije takvim zemljama korupcija često jedini način završe stvari švajcarskama dobiju korupcije ljudi primorani snalaze bogatih tiče dobrih ljudi kažem bahati smatram ni išta bolji ovih manje čuvena izreka odgovor pitanje zašto siromašan they are poor because they are poor drugim riječima nekih moralnih defekata ljenosti siromaštvo po često začarani krug kog teško izaći takvi ljudi nemaju prilika izvuku a druge strane nekog zaista postoji jak talenat potencijal on prevaziđe siromaštvo postane mudo svijetu iako skromnijeg porijekla primjer brojni sportisti pjesnici pisci naučnici rođeni bogatim porodicama nepisano pravilo studenti provincije po pravilu bolji studenti recimo beograđana banjalučana ozbiljnije shvate fakultet im on jedina šansa izvuku govana beograđani uzimaju faks zdravo gotovo cijene ,drustvo,2
they are poor because they are poor savršen primer kružne definicije nedavno iskorišten glavni argument dokumentarcu “what is a woman” woke bagra iskobelja pitanja “ žena” uporno odgovara “žena žena”,drustvo,2
pazi odgoja chevu ja npr cuvam stvari bukv patika automobila ocuvano pička gledam cakum pakum svjedok ljudi manje manje cijene stvari pogotovo im poklonis nekako stava znaju cuvaju stede brinu necemu imali sigurno malko ,drustvo,2
ovako ja zamišljam altright plidua piša po sirotinji httpsyoutubelvjuiokghpsimcsefxpmovucot,drustvo,2
ovako ja zamišljam altright plidua piša po sirotinji httpsyoutubelvjuiokghpsimcsefxpmovucot đe iskopa ismijao,drustvo,2
ja ismijao probuđeno duplo gađenje nakon ovoga fali kinez ode ,drustvo,1
pažljivo jovore rekao ponovim plidu smešno jeste opali šakama boktejebo,drustvo,1
 prejako,drustvo,2
e al proteste javne govore čuješ razglasa dernja nemačkom a čuješ tačno reči… prava katarza znaš ljepše jezivije,drustvo,1
 fali kinez ode a zamisli tek fin kulturan čovjek kineskinje fin kulturan čovjek pokušava fino kulturno priča kineski httpswwwyoutubecomwatchvdljohyboes,drustvo,1
 mogao slobodno reći sirotinja razmnožava a tek fašizam fašizam srodni izam počivao tome sirotani razmnožavaju proizvode topovsko meso pucanje tucanje dobra aristokratija nikako pusti korenje a sirotinja spremna sirotinje pomogne drugom nemoj zajebavati prije ti stati pješačkom prelazu vozi opel kadet nekom nabudženom džipu pare udare uglavu ljudi probahate jedne strane imamo bahatost neumerenost jelu piću kurve koks eventualno korupciju utaje poreza prevare pronevere ok loše društvo kojekude banalizacija žešća vidiš pod kategoriju delikta ide druge strane imamo ljudoždere,drustvo,1
 bolan ljudoždere čemu ti pričaš zapravo trigujem loš pokušaj trolovanja ozbiljan tome pričaš ti isti amerikanac smatrao srbi divljaci ljudužderi,drustvo,2
 celosti stojim pri svim navodima tužbe,drustvo,2
 ni šala umjesno pogotovo vidu razvijene zemlje značajnoj mjeri obogatile pljačkanjem tih ti nazivaš ljudožderima uz pokoji genocid ,drustvo,2
uostalom ja ti objašnjavam “trolujem” opsežnije navode brani vilma izguglaj ionako voliš jutjub filosofiju,drustvo,2
 bolan ljudoždere čemu ti pričaš new zealanders be like…,drustvo,1
boli vilmom zasutupa teze rasista,drustvo,1
ma kakvi pravi domaćinski stavovi tvoji domaćinski udbaški pride ista sorta druga berba zanima idi tjub kucaj wilma balls fit in yo mouth,drustvo,1
realno ćemo grudvamo srbi podržali ljudožderske nagone devedesetih šešelj hajte žene spremajte salate mesa klaćemo hrvate srbi lolčina šeki srbendo medjuvremenu maori igraju golf civilizovano raspravljaju suptilnim razlikama izmedju holdena komodora forda falkona radovan karadžić im zvuči “caravan in a ditch” puše marioanu im zvuči smešno,drustvo,2
ok brate fora nivou osam kurcu nosam dakle osnovna škola vidim prešao troll mod ja odustajem ozbiljne diskusije,drustvo,2
wilma balls fit in yo mouth hahahh,drustvo,2
 kažem srboljub prvo počistiti dvorište ispred kapije polako ulicu,drustvo,1
chevu a švabe naučnim metodama organizovale sistem koncentracionih logora gasnim komorama krematorijumima evropejski civilizovano,drustvo,1
prvo počistiti dvorište ispred kapije polako ulicu slažem al tolerisati nazove drugi narod ljudožderima spadaju razvijene zemlje,drustvo,1
jovo pronadji trunku proevropejizma mojim komentarima nemoj vučeš jezik tražim po tvojima oduvek zalagao mir blagostanje iznad pacifik,drustvo,2
 vam vilmom,drustvo,2
jovo jedino nestorianci podrzavaju istinski rs nemoj srecu trazit medj drugosrbima,drustvo,1
jova be like httpsyoutubeovveprslesitjqcrdscekn ,drustvo,1
al tolerisati nazove drugi narod ljudožderima spadaju razvijene zemlje hmmm… maori veku nazovu ljudožderom pazi maori jesu nedavno istinski ljudožderi razliku emancipovanih znaju čemu pričaju smatraju ljudožderom im isprao mozak antisrpskom propagandom pazi ti rekao a ostatak plebsa ti skandirao najmanju ruku ti kontrirao,drustvo,1
nemo ljutiš morao isprobam negde l prođu pisanoj formi,drustvo,1
 misliš šešelja on budala a ti podržavali kakve veze glupe pjesme tomašević ljudožder on pjevao večeras veče večeras tuđman peče nek peče okreće imo sreće,drustvo,2
caravan in a ditch willma sećam lusi smejala bacala peglu slošilo lošeg vina ja pitao lusi pila loše vino jesam ,drustvo,1
drugosrbi pocistimo dvoriste pkidui ,drustvo,1
pogotovo vidu razvijene zemlje značajnoj mjeri obogatile pljačkanjem tih ti nazivaš ljudožderima uz pokoji genocid pljačkanje zove osvajanje došli zaratili pobedili tim ratovima teško pobeđenima govoraše latini a ovi drugi izgubili dobrim delom pajsad ljudožderi dakle niko zao potonji potrefilo jedni boljoj poziciji brže razviju toeto kmečanja dođu sutra vanzemaljci pojasu oriona nekoj raskrsnici njihovih metropola mali zeleni hipici jednako skvičali kolonizaciji no… rezultat isti,drustvo,2
 pljačkanje zove osvajanje došli zaratili pobedili tim ratovima najpoznatija cuvena bitka izmedj zapadnojevropske gamadi crvenokozaca,drustvo,1
sirenje katolicasntva po afrikama zove prosvetiteljstvo sig,drustvo,1
jebač genocid genocid izvrši slabija strana a inače osvajanje interesantna logika,drustvo,1
genocid nabede bukv vis ni svabe pazarile wwii ni kroasani beba logore politicko pitanje jedino plidui pecaju pravdu,drustvo,2
 upoznat primerom izvršila slabija strana buraz nazirem malko iza krivine ovog trnovitog puta pustiću odvedeš,drustvo,1
po jebačevoj logici chad šiptari osvojili virgin srbe,drustvo,1
slabija strana slabija odnosu međunarodne arbitre izgubi rat nijemci slabija strana izgubili rat,drustvo,1
 rs slabija strana bukv nato ucesce jbt ljudi zaborave kumovao raspadu yu fazon ee bilia agresori palac velika srbija kmecanje srbi real hteli zadrze granice usle prvu yu,drustvo,2
slabija strana slabija odnosu međunarodne arbitre izgubi rat nijemci slabija strana izgubili rat srbija jača nemačke punih minuta nakon kraja drugog sveckog,drustvo,2
ja sjećam nekog teksta pisao marko vidojković gdje govori srbi pokrijemo po ušima izgubili ratove jeste nad srbima zločina nikog briga izgubili rat začepimo krajnje destruktivna autošovinistička priča prvo bosni nismo ni izgubili rat kosovu jesmo drugo izgubili rat zar redu tek pomiriti tim istoriju pišu pobjednici,drustvo,2
ja cuo blam bombardovani kosovskoj bitci pricamo varvarski turcima jebali mame danasnji dan ubili im presednika,drustvo,2
odoh sovim jepte vi severnohemisferljani neću žena sutra preispituje kim dopisivao tome srbi nadmašili braću maore ljudožderstvu sutra,drustvo,1
 deces kroasani krecu,drustvo,2
žena gleda kroasane ja gledam noloa stignu završnu fazu lahka vam noć’ca,drustvo,2
laku noc deco,drustvo,2
 majku mu svakoj temi nađete analogiju srbima ratovima svemu bukv kazem ni gledam kroz prizmu devedesetih stvari jebach pametan stvarno trebao vam odgovara ovu usporedbu kolonizacije ratova devedesetih besmisleno strawmanujete opasno jova cara,drustvo,2
dajem prijedlog jovi cari vam idući kontraargument smrtnost korona virusa negdje osiromašeni uranijum tlu jugoslavije vam jedno drugim,drustvo,2
 jova prvi poceo jede bukv imamo najlibelarnijeg rs srbina ikad sere tangama zeni sina migranta plus pravda a drugosrbi terete nacionalizam lol,drustvo,1
osiromašeni uranijum tlu jugoslavije ti prvi put duuupli umanjuješ značaj osiromašenog uranijuma tlu jugoslavije srbije takva direktiva stigla sorosh hq,drustvo,1
 obj ratovi jesu kolonizacija puno pameti bar ekplicitno modz vidi,drustvo,2
značaj osiromašenog uranijuma tlu jugoslavije sreca najvise istovarili po sciptarima ljubav,drustvo,2
takva direktiva stigla sorosh bukv gledao dan nekog vašeg čikicu n priča spika ou previše uveličana,drustvo,2
vrv ovog debila gledao httpswwwnedeljnikrswpcontentuploadsradovanovicnjpg knjigu napisanu temu drugosrpska zamena ješu kona,drustvo,2
jeste ,drustvo,2
znao stalno kenja vaca promoter bukv daj guzi ovih nato lobista eto osiromaseni uranijum stetan zvao osiromasen he he onim italijanskim vojnicima fasovali kosovu raznoraznih kancera stvar zataskana,drustvo,1
 eredar lord of drugosrbs,drustvo,1
httpsenwikipediaorgwikidepleteduraniumhealthconsiderations,drustvo,1
jok jovo neophodna vikipedija cuje toxic al ok drugosrbi fazonu jedes parizer pusis monte karlo obj trovacina uranijuma lokalna razlilo svuda po regionu,drustvo,1
as early as british army doctors warned ministry of defence exposure depleted uranium increased risk of developing lung lymph brain cancer recommended a series of safety precautions according a report issued summarizing advice of doctors inhalation of insoluble uranium dioxide dust will lead accumulation in lungs very slow clearance—if any although chemical toxicity is low there may be localised radiation damage of lung leading cancer report warns all personnel should be aware uranium dust inhalation carries a longterm risk dust has been shown increase risks of developing lung lymph brain cancers,drustvo,2
ma sporim ja osiromašenij uranijum jovo ovdje sijali vjerujem štete nanio govore,drustvo,1
moz verujes sejali jebo im pas mater vole,drustvo,1
since medical personnel working iraqi state health service controlled by saddam hussein at basra hospital in southern iraq have reported a sharp increase in incidence of child leukemia genetic malformation among babies born in decade following gulf war iraqi doctors attributed these malformations possible longterm effects of du an opinion was echoed by several newspapers in iraq had highest mortality rate due leukemia of any country in royal society called western militaries disclose where how much du they had used in iraq so rigorous hopefully conclusive studies could be undertaken in affected areas international coalition ban uranium weapons icbuw likewise urged an epidemiological study be made in basra region as requested by iraqi doctors but no peerreviewed study has yet been undertaken in basra,drustvo,1
